service id,hora,origen,tipo,hora,destino,tipo,demanda (pax)
112,13738,Retiro,D,13762,Tigre,A,1255
113,13837,Tigre,D,13861,Retiro,A,1175
114,13963,Retiro,D,13987,Tigre,A,1260
115,14070,Tigre,D,14094,Retiro,A,1061
116,14208,Retiro,D,14232,Tigre,A,770
117,14311,Tigre,D,14335,Retiro,A,1080
118,14462,Retiro,D,14486,Tigre,A,824
119,14589,Tigre,D,14613,Retiro,A,939
120,14672,Retiro,D,14696,Tigre,A,936
121,14806,Tigre,D,14830,Retiro,A,575
122,14955,Retiro,D,14979,Tigre,A,1180
123,15049,Tigre,D,15073,Retiro,A,951
124,15153,Retiro,D,15177,Tigre,A,1347
125,15305,Tigre,D,15329,Retiro,A,869
126,15444,Retiro,D,15468,Tigre,A,634
127,15519,Tigre,D,15543,Retiro,A,1332
128,15670,Retiro,D,15694,Tigre,A,1515
129,15800,Tigre,D,15824,Retiro,A,731
130,15890,Retiro,D,15914,Tigre,A,657
131,15995,Tigre,D,16019,Retiro,A,983
132,16134,Retiro,D,16158,Tigre,A,1023
133,16275,Tigre,D,16299,Retiro,A,778
134,16372,Retiro,D,16396,Tigre,A,1348
135,16471,Tigre,D,16495,Retiro,A,1355
136,16609,Retiro,D,16633,Tigre,A,1116
137,16741,Tigre,D,16765,Retiro,A,1234
138,16857,Retiro,D,16881,Tigre,A,957
139,16976,Tigre,D,17000,Retiro,A,1273
140,17075,Retiro,D,17099,Tigre,A,992
141,17229,Tigre,D,17253,Retiro,A,865
142,17316,Retiro,D,17340,Tigre,A,908
143,17459,Tigre,D,17483,Retiro,A,823
144,17566,Retiro,D,17590,Tigre,A,1336
145,17678,Tigre,D,17702,Retiro,A,1181
146,17823,Retiro,D,17847,Tigre,A,1150
147,17935,Tigre,D,17959,Retiro,A,891
148,18070,Retiro,D,18094,Tigre,A,844
149,18206,Tigre,D,18230,Retiro,A,1026
150,18320,Retiro,D,18344,Tigre,A,903
151,18398,Tigre,D,18422,Retiro,A,994
152,18561,Retiro,D,18585,Tigre,A,730
153,18659,Tigre,D,18683,Retiro,A,797
154,18777,Retiro,D,18801,Tigre,A,731
155,18882,Tigre,D,18906,Retiro,A,1077
156,19006,Retiro,D,19030,Tigre,A,838
157,19163,Tigre,D,19187,Retiro,A,815
158,19231,Retiro,D,19255,Tigre,A,1285
159,19372,Tigre,D,19396,Retiro,A,1127
160,19525,Retiro,D,19549,Tigre,A,834
161,19590,Tigre,D,19614,Retiro,A,962
162,19721,Retiro,D,19745,Tigre,A,1153
163,19852,Tigre,D,19876,Retiro,A,836
164,19951,Retiro,D,19975,Tigre,A,1087
165,20092,Tigre,D,20116,Retiro,A,1082
166,20220,Retiro,D,20244,Tigre,A,387
167,20342,Tigre,D,20366,Retiro,A,1059
168,20480,Retiro,D,20504,Tigre,A,582
169,20571,Tigre,D,20595,Retiro,A,1237
170,20675,Retiro,D,20699,Tigre,A,1052
171,20840,Tigre,D,20864,Retiro,A,723
172,20957,Retiro,D,20981,Tigre,A,664
173,21083,Tigre,D,21107,Retiro,A,1110
174,21188,Retiro,D,21212,Tigre,A,948
175,21317,Tigre,D,21341,Retiro,A,844
176,21417,Retiro,D,21441,Tigre,A,995
177,21514,Tigre,D,21538,Retiro,A,1311
178,21686,Retiro,D,21710,Tigre,A,956
179,21774,Tigre,D,21798,Retiro,A,912
180,21871,Retiro,D,21895,Tigre,A,1030
181,22045,Tigre,D,22069,Retiro,A,1195
182,22123,Retiro,D,22147,Tigre,A,716
183,22273,Tigre,D,22297,Retiro,A,1364
184,22401,Retiro,D,22425,Tigre,A,999
185,22509,Tigre,D,22533,Retiro,A,912
186,22622,Retiro,D,22646,Tigre,A,1124
187,22755,Tigre,D,22779,Retiro,A,748
188,22873,Retiro,D,22897,Tigre,A,1064
189,22973,Tigre,D,22997,Retiro,A,1170
190,23108,Retiro,D,23132,Tigre,A,1001
191,23225,Tigre,D,23249,Retiro,A,1090
192,23329,Retiro,D,23353,Tigre,A,1097
193,23471,Tigre,D,23495,Retiro,A,932
194,23569,Retiro,D,23593,Tigre,A,894
195,23715,Tigre,D,23739,Retiro,A,1126
196,23796,Retiro,D,23820,Tigre,A,1009
197,23949,Tigre,D,23973,Retiro,A,862
198,24081,Retiro,D,24105,Tigre,A,852
199,24164,Tigre,D,24188,Retiro,A,1289
200,24308,Retiro,D,24332,Tigre,A,1267
201,24427,Tigre,D,24451,Retiro,A,950
202,24521,Retiro,D,24545,Tigre,A,1194
203,24676,Tigre,D,24700,Retiro,A,1323
204,24780,Retiro,D,24804,Tigre,A,1295
205,24924,Tigre,D,24948,Retiro,A,1217
206,25045,Retiro,D,25069,Tigre,A,1000
207,25168,Tigre,D,25192,Retiro,A,768
208,25258,Retiro,D,25282,Tigre,A,965
209,25356,Tigre,D,25380,Retiro,A,1453
210,25519,Retiro,D,25543,Tigre,A,1072
211,25605,Tigre,D,25629,Retiro,A,1480
212,25746,Retiro,D,25770,Tigre,A,1063
213,25867,Tigre,D,25891,Retiro,A,1091
214,25964,Retiro,D,25988,Tigre,A,1007
215,26076,Tigre,D,26100,Retiro,A,911
216,26213,Retiro,D,26237,Tigre,A,710
217,26330,Tigre,D,26354,Retiro,A,999
218,26453,Retiro,D,26477,Tigre,A,788
219,26590,Tigre,D,26614,Retiro,A,506
220,26684,Retiro,D,26708,Tigre,A,744
221,26842,Tigre,D,26866,Retiro,A,1077
222,26946,Retiro,D,26970,Tigre,A,1131
223,27058,Tigre,D,27082,Retiro,A,729
224,27176,Retiro,D,27200,Tigre,A,1138
225,27316,Tigre,D,27340,Retiro,A,950
226,27419,Retiro,D,27443,Tigre,A,920
227,27557,Tigre,D,27581,Retiro,A,934
228,27660,Retiro,D,27684,Tigre,A,929
229,27782,Tigre,D,27806,Retiro,A,1108
230,27886,Retiro,D,27910,Tigre,A,1080
231,28039,Tigre,D,28063,Retiro,A,1292
232,28122,Retiro,D,28146,Tigre,A,1346
233,28281,Tigre,D,28305,Retiro,A,1007
234,28395,Retiro,D,28419,Tigre,A,737
235,28527,Tigre,D,28551,Retiro,A,1085
236,28630,Retiro,D,28654,Tigre,A,1143
237,28734,Tigre,D,28758,Retiro,A,1036
238,28843,Retiro,D,28867,Tigre,A,1271
239,28974,Tigre,D,28998,Retiro,A,623
240,29093,Retiro,D,29117,Tigre,A,1349
241,29208,Tigre,D,29232,Retiro,A,809
242,29342,Retiro,D,29366,Tigre,A,1120
243,29431,Tigre,D,29455,Retiro,A,988
244,29551,Retiro,D,29575,Tigre,A,789
245,29722,Tigre,D,29746,Retiro,A,1009
246,29817,Retiro,D,29841,Tigre,A,1255
247,29935,Tigre,D,29959,Retiro,A,766
248,30070,Retiro,D,30094,Tigre,A,758
249,30179,Tigre,D,30203,Retiro,A,1182
250,30318,Retiro,D,30342,Tigre,A,1021
251,30447,Tigre,D,30471,Retiro,A,840
252,30543,Retiro,D,30567,Tigre,A,1192
253,30659,Tigre,D,30683,Retiro,A,1232
254,30789,Retiro,D,30813,Tigre,A,424
255,30917,Tigre,D,30941,Retiro,A,658
256,31003,Retiro,D,31027,Tigre,A,712
257,31155,Tigre,D,31179,Retiro,A,495
258,31280,Retiro,D,31304,Tigre,A,997
259,31396,Tigre,D,31420,Retiro,A,1356
260,31485,Retiro,D,31509,Tigre,A,936
261,31613,Tigre,D,31637,Retiro,A,1058
262,31755,Retiro,D,31779,Tigre,A,1227
263,31841,Tigre,D,31865,Retiro,A,1143
264,31971,Retiro,D,31995,Tigre,A,1119
265,32101,Tigre,D,32125,Retiro,A,693
266,32208,Retiro,D,32232,Tigre,A,820
267,32365,Tigre,D,32389,Retiro,A,1336
268,32464,Retiro,D,32488,Tigre,A,1169
269,32555,Tigre,D,32579,Retiro,A,845
270,32702,Retiro,D,32726,Tigre,A,1110
271,32794,Tigre,D,32818,Retiro,A,1446
272,32952,Retiro,D,32976,Tigre,A,1149
273,33052,Tigre,D,33076,Retiro,A,1111
274,33175,Retiro,D,33199,Tigre,A,947
275,33274,Tigre,D,33298,Retiro,A,943
276,33429,Retiro,D,33453,Tigre,A,1150
277,33513,Tigre,D,33537,Retiro,A,813
278,33654,Retiro,D,33678,Tigre,A,799
279,33785,Tigre,D,33809,Retiro,A,647
280,33899,Retiro,D,33923,Tigre,A,1253
281,34000,Tigre,D,34024,Retiro,A,1087
282,34164,Retiro,D,34188,Tigre,A,1052
283,34256,Tigre,D,34280,Retiro,A,717
284,34369,Retiro,D,34393,Tigre,A,989
285,34493,Tigre,D,34517,Retiro,A,1318
286,34630,Retiro,D,34654,Tigre,A,918
287,34719,Tigre,D,34743,Retiro,A,865
288,34853,Retiro,D,34877,Tigre,A,1076
289,34957,Tigre,D,34981,Retiro,A,1104
290,35092,Retiro,D,35116,Tigre,A,1215
291,35231,Tigre,D,35255,Retiro,A,919
292,35363,Retiro,D,35387,Tigre,A,1059
293,35463,Tigre,D,35487,Retiro,A,980
294,35591,Retiro,D,35615,Tigre,A,1203
295,35718,Tigre,D,35742,Retiro,A,953
296,35797,Retiro,D,35821,Tigre,A,818
297,35943,Tigre,D,35967,Retiro,A,1050
298,36068,Retiro,D,36092,Tigre,A,883
299,36161,Tigre,D,36185,Retiro,A,1107
300,36288,Retiro,D,36312,Tigre,A,1132
301,36402,Tigre,D,36426,Retiro,A,985
302,36510,Retiro,D,36534,Tigre,A,967
303,36670,Tigre,D,36694,Retiro,A,536
304,36792,Retiro,D,36816,Tigre,A,1190
305,36872,Tigre,D,36896,Retiro,A,1093
306,37020,Retiro,D,37044,Tigre,A,1078
307,37134,Tigre,D,37158,Retiro,A,605
308,37239,Retiro,D,37263,Tigre,A,955
309,37353,Tigre,D,37377,Retiro,A,1051
310,37477,Retiro,D,37501,Tigre,A,1162
311,37635,Tigre,D,37659,Retiro,A,886
312,37718,Retiro,D,37742,Tigre,A,1145
313,37885,Tigre,D,37909,Retiro,A,1043
314,38003,Retiro,D,38027,Tigre,A,1086
315,38082,Tigre,D,38106,Retiro,A,1032
316,38200,Retiro,D,38224,Tigre,A,1137
317,38359,Tigre,D,38383,Retiro,A,1449
318,38478,Retiro,D,38502,Tigre,A,886
319,38570,Tigre,D,38594,Retiro,A,825
320,38703,Retiro,D,38727,Tigre,A,1282
321,38833,Tigre,D,38857,Retiro,A,881
322,38959,Retiro,D,38983,Tigre,A,1382
323,39038,Tigre,D,39062,Retiro,A,912
324,39171,Retiro,D,39195,Tigre,A,1298
325,39301,Tigre,D,39325,Retiro,A,1256
326,39426,Retiro,D,39450,Tigre,A,879
327,39560,Tigre,D,39584,Retiro,A,429
328,39643,Retiro,D,39667,Tigre,A,1082
329,39798,Tigre,D,39822,Retiro,A,1043
330,39882,Retiro,D,39906,Tigre,A,753
331,40014,Tigre,D,40038,Retiro,A,996
332,40126,Retiro,D,40150,Tigre,A,919
333,40265,Tigre,D,40289,Retiro,A,1267
334,40351,Retiro,D,40375,Tigre,A,972
335,40486,Tigre,D,40510,Retiro,A,1184
336,40631,Retiro,D,40655,Tigre,A,877
337,40726,Tigre,D,40750,Retiro,A,610
338,40879,Retiro,D,40903,Tigre,A,1661
339,40976,Tigre,D,41000,Retiro,A,1047
340,41118,Retiro,D,41142,Tigre,A,848
341,41237,Tigre,D,41261,Retiro,A,1034
342,41328,Retiro,D,41352,Tigre,A,1237
343,41462,Tigre,D,41486,Retiro,A,1290
344,41558,Retiro,D,41582,Tigre,A,663
345,41720,Tigre,D,41744,Retiro,A,1207
346,41823,Retiro,D,41847,Tigre,A,991
347,41918,Tigre,D,41942,Retiro,A,739
348,42031,Retiro,D,42055,Tigre,A,986
349,42168,Tigre,D,42192,Retiro,A,1281
350,42279,Retiro,D,42303,Tigre,A,1249
351,42419,Tigre,D,42443,Retiro,A,917
352,42523,Retiro,D,42547,Tigre,A,1143
353,42634,Tigre,D,42658,Retiro,A,1409
354,42761,Retiro,D,42785,Tigre,A,1159
355,42928,Tigre,D,42952,Retiro,A,968
356,43016,Retiro,D,43040,Tigre,A,1063
357,43121,Tigre,D,43145,Retiro,A,975
358,43268,Retiro,D,43292,Tigre,A,1065
359,43393,Tigre,D,43417,Retiro,A,910
360,43498,Retiro,D,43522,Tigre,A,1095
361,43590,Tigre,D,43614,Retiro,A,888
362,43738,Retiro,D,43762,Tigre,A,809
363,43835,Tigre,D,43859,Retiro,A,862
364,43971,Retiro,D,43995,Tigre,A,1349
365,44085,Tigre,D,44109,Retiro,A,913
366,44208,Retiro,D,44232,Tigre,A,875
367,44357,Tigre,D,44381,Retiro,A,875
368,44484,Retiro,D,44508,Tigre,A,673
369,44561,Tigre,D,44585,Retiro,A,1273
370,44729,Retiro,D,44753,Tigre,A,1123
371,44820,Tigre,D,44844,Retiro,A,723
372,44923,Retiro,D,44947,Tigre,A,821
373,45065,Tigre,D,45089,Retiro,A,979
374,45187,Retiro,D,45211,Tigre,A,828
375,45278,Tigre,D,45302,Retiro,A,920
376,45398,Retiro,D,45422,Tigre,A,834
377,45510,Tigre,D,45534,Retiro,A,824
378,45638,Retiro,D,45662,Tigre,A,1154
379,45795,Tigre,D,45819,Retiro,A,939
380,45901,Retiro,D,45925,Tigre,A,1256
381,46006,Tigre,D,46030,Retiro,A,651
382,46138,Retiro,D,46162,Tigre,A,926
383,46250,Tigre,D,46274,Retiro,A,696
384,46398,Retiro,D,46422,Tigre,A,857
385,46471,Tigre,D,46495,Retiro,A,869
386,46607,Retiro,D,46631,Tigre,A,1125
387,46743,Tigre,D,46767,Retiro,A,1043
388,46870,Retiro,D,46894,Tigre,A,724
389,46976,Tigre,D,47000,Retiro,A,700
390,47126,Retiro,D,47150,Tigre,A,892
391,47232,Tigre,D,47256,Retiro,A,667
392,47353,Retiro,D,47377,Tigre,A,1106
393,47444,Tigre,D,47468,Retiro,A,859
394,47608,Retiro,D,47632,Tigre,A,1002
395,47724,Tigre,D,47748,Retiro,A,855
396,47838,Retiro,D,47862,Tigre,A,1111
397,47931,Tigre,D,47955,Retiro,A,1004
398,48040,Retiro,D,48064,Tigre,A,1327
399,48170,Tigre,D,48194,Retiro,A,870
400,48313,Retiro,D,48337,Tigre,A,853
401,48424,Tigre,D,48448,Retiro,A,835
402,48513,Retiro,D,48537,Tigre,A,994
403,48654,Tigre,D,48678,Retiro,A,1045
404,48797,Retiro,D,48821,Tigre,A,991
405,48892,Tigre,D,48916,Retiro,A,963
406,49048,Retiro,D,49072,Tigre,A,1010
407,49165,Tigre,D,49189,Retiro,A,1014
408,49242,Retiro,D,49266,Tigre,A,1105
409,49392,Tigre,D,49416,Retiro,A,958
410,49473,Retiro,D,49497,Tigre,A,1080
411,49603,Tigre,D,49627,Retiro,A,1077
412,49743,Retiro,D,49767,Tigre,A,1073
413,49885,Tigre,D,49909,Retiro,A,1015
414,49966,Retiro,D,49990,Tigre,A,938
415,50107,Tigre,D,50131,Retiro,A,958
416,50214,Retiro,D,50238,Tigre,A,1048
417,50327,Tigre,D,50351,Retiro,A,743
418,50463,Retiro,D,50487,Tigre,A,797
419,50592,Tigre,D,50616,Retiro,A,1138
420,50725,Retiro,D,50749,Tigre,A,1187
421,50834,Tigre,D,50858,Retiro,A,1140
422,50933,Retiro,D,50957,Tigre,A,834
423,51076,Tigre,D,51100,Retiro,A,1345
424,51157,Retiro,D,51181,Tigre,A,926
425,51301,Tigre,D,51325,Retiro,A,1068
426,51391,Retiro,D,51415,Tigre,A,1125
427,51568,Tigre,D,51592,Retiro,A,1094
428,51684,Retiro,D,51708,Tigre,A,875
429,51788,Tigre,D,51812,Retiro,A,986
430,51926,Retiro,D,51950,Tigre,A,872
431,52002,Tigre,D,52026,Retiro,A,1240
432,52111,Retiro,D,52135,Tigre,A,599
433,52236,Tigre,D,52260,Retiro,A,973
434,52361,Retiro,D,52385,Tigre,A,855
435,52517,Tigre,D,52541,Retiro,A,666
436,52613,Retiro,D,52637,Tigre,A,1217
437,52738,Tigre,D,52762,Retiro,A,1072
438,52845,Retiro,D,52869,Tigre,A,1093
439,52954,Tigre,D,52978,Retiro,A,1329
440,53081,Retiro,D,53105,Tigre,A,1016
441,53212,Tigre,D,53236,Retiro,A,1320
442,53367,Retiro,D,53391,Tigre,A,1337
443,53477,Tigre,D,53501,Retiro,A,1120
444,53558,Retiro,D,53582,Tigre,A,975
445,53714,Tigre,D,53738,Retiro,A,1147
446,53836,Retiro,D,53860,Tigre,A,1095
447,53948,Tigre,D,53972,Retiro,A,1209
448,54035,Retiro,D,54059,Tigre,A,1076
449,54169,Tigre,D,54193,Retiro,A,1249
450,54293,Retiro,D,54317,Tigre,A,1074
451,54403,Tigre,D,54427,Retiro,A,984
452,54546,Retiro,D,54570,Tigre,A,1279
453,54631,Tigre,D,54655,Retiro,A,880
454,54802,Retiro,D,54826,Tigre,A,867
455,54908,Tigre,D,54932,Retiro,A,1013
456,54992,Retiro,D,55016,Tigre,A,937
457,55169,Tigre,D,55193,Retiro,A,993
458,55236,Retiro,D,55260,Tigre,A,1135
459,55374,Tigre,D,55398,Retiro,A,782
460,55500,Retiro,D,55524,Tigre,A,1190
461,55649,Tigre,D,55673,Retiro,A,1045
462,55711,Retiro,D,55735,Tigre,A,1256
463,55859,Tigre,D,55883,Retiro,A,784
464,55983,Retiro,D,56007,Tigre,A,1368
465,56109,Tigre,D,56133,Retiro,A,1030
466,56228,Retiro,D,56252,Tigre,A,867
467,56359,Tigre,D,56383,Retiro,A,1507
468,56468,Retiro,D,56492,Tigre,A,917
469,56594,Tigre,D,56618,Retiro,A,1261
470,56684,Retiro,D,56708,Tigre,A,1254
471,56793,Tigre,D,56817,Retiro,A,613
472,56946,Retiro,D,56970,Tigre,A,1106
473,57078,Tigre,D,57102,Retiro,A,1159
474,57153,Retiro,D,57177,Tigre,A,824
475,57283,Tigre,D,57307,Retiro,A,1238
476,57440,Retiro,D,57464,Tigre,A,937
477,57558,Tigre,D,57582,Retiro,A,1074
478,57674,Retiro,D,57698,Tigre,A,1344
479,57806,Tigre,D,57830,Retiro,A,716
480,57902,Retiro,D,57926,Tigre,A,908
481,58045,Tigre,D,58069,Retiro,A,1097
482,58159,Retiro,D,58183,Tigre,A,1111
483,58266,Tigre,D,58290,Retiro,A,1135
484,58370,Retiro,D,58394,Tigre,A,771
485,58513,Tigre,D,58537,Retiro,A,953
486,58633,Retiro,D,58657,Tigre,A,794
487,58735,Tigre,D,58759,Retiro,A,1164
488,58866,Retiro,D,58890,Tigre,A,1042
489,58985,Tigre,D,59009,Retiro,A,1227
490,59117,Retiro,D,59141,Tigre,A,999
491,59234,Tigre,D,59258,Retiro,A,1062
492,59352,Retiro,D,59376,Tigre,A,728
493,59482,Tigre,D,59506,Retiro,A,1287
494,59563,Retiro,D,59587,Tigre,A,973
495,59695,Tigre,D,59719,Retiro,A,1277
496,59804,Retiro,D,59828,Tigre,A,943
497,59945,Tigre,D,59969,Retiro,A,623
498,60037,Retiro,D,60061,Tigre,A,997
499,60200,Tigre,D,60224,Retiro,A,812
500,60310,Retiro,D,60334,Tigre,A,850
501,60418,Tigre,D,60442,Retiro,A,1135
502,60551,Retiro,D,60575,Tigre,A,910
503,60670,Tigre,D,60694,Retiro,A,1115
504,60757,Retiro,D,60781,Tigre,A,1092
505,60909,Tigre,D,60933,Retiro,A,1123
506,61004,Retiro,D,61028,Tigre,A,1351
507,61120,Tigre,D,61144,Retiro,A,739
508,61278,Retiro,D,61302,Tigre,A,1232
509,61394,Tigre,D,61418,Retiro,A,1033
510,61518,Retiro,D,61542,Tigre,A,1043
511,61593,Tigre,D,61617,Retiro,A,1046
512,61738,Retiro,D,61762,Tigre,A,993
513,61866,Tigre,D,61890,Retiro,A,941
514,61971,Retiro,D,61995,Tigre,A,1022
515,62115,Tigre,D,62139,Retiro,A,748
516,62198,Retiro,D,62222,Tigre,A,445
517,62351,Tigre,D,62375,Retiro,A,775
518,62474,Retiro,D,62498,Tigre,A,1224
519,62556,Tigre,D,62580,Retiro,A,750
520,62711,Retiro,D,62735,Tigre,A,571
521,62793,Tigre,D,62817,Retiro,A,1027
522,62960,Retiro,D,62984,Tigre,A,1182
523,63063,Tigre,D,63087,Retiro,A,1060
524,63167,Retiro,D,63191,Tigre,A,911
525,63281,Tigre,D,63305,Retiro,A,860
526,63408,Retiro,D,63432,Tigre,A,831
527,63551,Tigre,D,63575,Retiro,A,581
528,63642,Retiro,D,63666,Tigre,A,730
529,63803,Tigre,D,63827,Retiro,A,1061
530,63899,Retiro,D,63923,Tigre,A,1058
531,64016,Tigre,D,64040,Retiro,A,1157
532,64127,Retiro,D,64151,Tigre,A,1276
533,64253,Tigre,D,64277,Retiro,A,1084
534,64358,Retiro,D,64382,Tigre,A,877
535,64505,Tigre,D,64529,Retiro,A,1014
536,64633,Retiro,D,64657,Tigre,A,1034
537,64756,Tigre,D,64780,Retiro,A,939
538,64888,Retiro,D,64912,Tigre,A,863
539,64981,Tigre,D,65005,Retiro,A,1161
540,65073,Retiro,D,65097,Tigre,A,805
541,65240,Tigre,D,65264,Retiro,A,1140
542,65368,Retiro,D,65392,Tigre,A,1186
543,65450,Tigre,D,65474,Retiro,A,1022
544,65552,Retiro,D,65576,Tigre,A,754
545,65680,Tigre,D,65704,Retiro,A,967
546,65819,Retiro,D,65843,Tigre,A,1107
547,65969,Tigre,D,65993,Retiro,A,1143
548,66049,Retiro,D,66073,Tigre,A,830
549,66205,Tigre,D,66229,Retiro,A,976
550,66306,Retiro,D,66330,Tigre,A,770
551,66413,Tigre,D,66437,Retiro,A,1025
552,66555,Retiro,D,66579,Tigre,A,632
553,66683,Tigre,D,66707,Retiro,A,1146
554,66762,Retiro,D,66786,Tigre,A,1320
555,66916,Tigre,D,66940,Retiro,A,1350
556,67033,Retiro,D,67057,Tigre,A,857
557,67111,Tigre,D,67135,Retiro,A,1092
558,67255,Retiro,D,67279,Tigre,A,1125
559,67382,Tigre,D,67406,Retiro,A,666
560,67499,Retiro,D,67523,Tigre,A,994
561,67599,Tigre,D,67623,Retiro,A,901
562,67768,Retiro,D,67792,Tigre,A,1157
563,67877,Tigre,D,67901,Retiro,A,916
564,67965,Retiro,D,67989,Tigre,A,1291
565,68110,Tigre,D,68134,Retiro,A,820
566,68225,Retiro,D,68249,Tigre,A,914
567,68362,Tigre,D,68386,Retiro,A,1083
