service id,hora,origen,tipo,hora,destino,tipo,demanda (pax)
68,8469,Retiro,D,8493,Tigre,A,578
69,8593,Tigre,D,8617,Retiro,A,1328
70,8683,Retiro,D,8707,Tigre,A,724
71,8819,Tigre,D,8843,Retiro,A,967
72,8943,Retiro,D,8967,Tigre,A,1181
73,9043,Tigre,D,9067,Retiro,A,957
74,9167,Retiro,D,9191,Tigre,A,940
75,9308,Tigre,D,9332,Retiro,A,1065
76,9414,Retiro,D,9438,Tigre,A,1148
77,9544,Tigre,D,9568,Retiro,A,1134
78,9663,Retiro,D,9687,Tigre,A,811
79,9791,Tigre,D,9815,Retiro,A,1236
80,9881,Retiro,D,9905,Tigre,A,1335
81,9998,Tigre,D,10022,Retiro,A,1165
82,10146,Retiro,D,10170,Tigre,A,1276
83,10257,Tigre,D,10281,Retiro,A,928
84,10351,Retiro,D,10375,Tigre,A,883
85,10525,Tigre,D,10549,Retiro,A,947
86,10601,Retiro,D,10625,Tigre,A,972
87,10710,Tigre,D,10734,Retiro,A,1160
88,10836,Retiro,D,10860,Tigre,A,570
89,10964,Tigre,D,10988,Retiro,A,1023
90,11070,Retiro,D,11094,Tigre,A,1016
91,11222,Tigre,D,11246,Retiro,A,1061
92,11319,Retiro,D,11343,Tigre,A,858
93,11486,Tigre,D,11510,Retiro,A,1106
94,11566,Retiro,D,11590,Tigre,A,1081
95,11721,Tigre,D,11745,Retiro,A,1177
96,11847,Retiro,D,11871,Tigre,A,1025
97,11938,Tigre,D,11962,Retiro,A,999
98,12071,Retiro,D,12095,Tigre,A,1527
99,12199,Tigre,D,12223,Retiro,A,978
100,12309,Retiro,D,12333,Tigre,A,948
101,12418,Tigre,D,12442,Retiro,A,862
102,12562,Retiro,D,12586,Tigre,A,1011
103,12673,Tigre,D,12697,Retiro,A,796
104,12763,Retiro,D,12787,Tigre,A,1075
105,12928,Tigre,D,12952,Retiro,A,996
106,13045,Retiro,D,13069,Tigre,A,767
107,13118,Tigre,D,13142,Retiro,A,824
108,13279,Retiro,D,13303,Tigre,A,919
109,13386,Tigre,D,13410,Retiro,A,617
110,13485,Retiro,D,13509,Tigre,A,607
111,13610,Tigre,D,13634,Retiro,A,896
112,13717,Retiro,D,13741,Tigre,A,991
113,13884,Tigre,D,13908,Retiro,A,1286
114,13971,Retiro,D,13995,Tigre,A,1006
115,14086,Tigre,D,14110,Retiro,A,686
116,14231,Retiro,D,14255,Tigre,A,978
117,14346,Tigre,D,14370,Retiro,A,1001
118,14486,Retiro,D,14510,Tigre,A,1089
119,14580,Tigre,D,14604,Retiro,A,909
120,14681,Retiro,D,14705,Tigre,A,1067
121,14822,Tigre,D,14846,Retiro,A,1142
122,14914,Retiro,D,14938,Tigre,A,877
123,15087,Tigre,D,15111,Retiro,A,1288
124,15176,Retiro,D,15200,Tigre,A,1469
125,15308,Tigre,D,15332,Retiro,A,815
126,15438,Retiro,D,15462,Tigre,A,1109
127,15525,Tigre,D,15549,Retiro,A,807
128,15636,Retiro,D,15660,Tigre,A,1166
129,15794,Tigre,D,15818,Retiro,A,920
130,15870,Retiro,D,15894,Tigre,A,1011
131,16048,Tigre,D,16072,Retiro,A,948
132,16169,Retiro,D,16193,Tigre,A,815
133,16251,Tigre,D,16275,Retiro,A,999
134,16388,Retiro,D,16412,Tigre,A,1209
135,16511,Tigre,D,16535,Retiro,A,996
136,16627,Retiro,D,16651,Tigre,A,1061
137,16734,Tigre,D,16758,Retiro,A,1218
138,16881,Retiro,D,16905,Tigre,A,1028
139,16954,Tigre,D,16978,Retiro,A,999
140,17070,Retiro,D,17094,Tigre,A,931
141,17213,Tigre,D,17237,Retiro,A,922
142,17344,Retiro,D,17368,Tigre,A,699
143,17473,Tigre,D,17497,Retiro,A,1018
144,17600,Retiro,D,17624,Tigre,A,1171
145,17691,Tigre,D,17715,Retiro,A,1199
146,17794,Retiro,D,17818,Tigre,A,1197
147,17936,Tigre,D,17960,Retiro,A,967
148,18043,Retiro,D,18067,Tigre,A,824
149,18151,Tigre,D,18175,Retiro,A,1181
150,18280,Retiro,D,18304,Tigre,A,844
151,18407,Tigre,D,18431,Retiro,A,994
152,18561,Retiro,D,18585,Tigre,A,1205
153,18679,Tigre,D,18703,Retiro,A,982
154,18779,Retiro,D,18803,Tigre,A,1130
155,18916,Tigre,D,18940,Retiro,A,694
156,19043,Retiro,D,19067,Tigre,A,941
157,19148,Tigre,D,19172,Retiro,A,1132
158,19241,Retiro,D,19265,Tigre,A,1044
159,19393,Tigre,D,19417,Retiro,A,828
160,19492,Retiro,D,19516,Tigre,A,1145
161,19595,Tigre,D,19619,Retiro,A,1054
162,19756,Retiro,D,19780,Tigre,A,772
163,19857,Tigre,D,19881,Retiro,A,1178
164,19980,Retiro,D,20004,Tigre,A,915
165,20104,Tigre,D,20128,Retiro,A,942
166,20201,Retiro,D,20225,Tigre,A,1013
167,20351,Tigre,D,20375,Retiro,A,1096
168,20474,Retiro,D,20498,Tigre,A,1265
169,20600,Tigre,D,20624,Retiro,A,1027
170,20671,Retiro,D,20695,Tigre,A,906
171,20848,Tigre,D,20872,Retiro,A,641
172,20934,Retiro,D,20958,Tigre,A,783
173,21087,Tigre,D,21111,Retiro,A,944
174,21181,Retiro,D,21205,Tigre,A,1056
175,21285,Tigre,D,21309,Retiro,A,1084
176,21404,Retiro,D,21428,Tigre,A,856
177,21559,Tigre,D,21583,Retiro,A,822
178,21681,Retiro,D,21705,Tigre,A,1339
179,21783,Tigre,D,21807,Retiro,A,1025
180,21921,Retiro,D,21945,Tigre,A,901
181,22006,Tigre,D,22030,Retiro,A,846
182,22151,Retiro,D,22175,Tigre,A,996
183,22242,Tigre,D,22266,Retiro,A,880
184,22388,Retiro,D,22412,Tigre,A,831
185,22476,Tigre,D,22500,Retiro,A,1027
186,22602,Retiro,D,22626,Tigre,A,997
187,22744,Tigre,D,22768,Retiro,A,672
188,22843,Retiro,D,22867,Tigre,A,833
189,22969,Tigre,D,22993,Retiro,A,824
190,23114,Retiro,D,23138,Tigre,A,1100
191,23240,Tigre,D,23264,Retiro,A,804
192,23334,Retiro,D,23358,Tigre,A,644
193,23456,Tigre,D,23480,Retiro,A,802
194,23596,Retiro,D,23620,Tigre,A,910
195,23702,Tigre,D,23726,Retiro,A,1252
196,23842,Retiro,D,23866,Tigre,A,1271
197,23955,Tigre,D,23979,Retiro,A,1162
198,24051,Retiro,D,24075,Tigre,A,1317
199,24194,Tigre,D,24218,Retiro,A,1021
200,24307,Retiro,D,24331,Tigre,A,805
201,24412,Tigre,D,24436,Retiro,A,1106
202,24564,Retiro,D,24588,Tigre,A,762
203,24687,Tigre,D,24711,Retiro,A,710
204,24756,Retiro,D,24780,Tigre,A,1205
205,24886,Tigre,D,24910,Retiro,A,1309
206,25043,Retiro,D,25067,Tigre,A,1348
207,25116,Tigre,D,25140,Retiro,A,1131
208,25275,Retiro,D,25299,Tigre,A,1083
209,25370,Tigre,D,25394,Retiro,A,1022
210,25509,Retiro,D,25533,Tigre,A,912
211,25626,Tigre,D,25650,Retiro,A,775
212,25717,Retiro,D,25741,Tigre,A,1078
213,25849,Tigre,D,25873,Retiro,A,628
214,25956,Retiro,D,25980,Tigre,A,1236
215,26099,Tigre,D,26123,Retiro,A,1262
216,26241,Retiro,D,26265,Tigre,A,727
217,26347,Tigre,D,26371,Retiro,A,1126
218,26479,Retiro,D,26503,Tigre,A,1047
219,26600,Tigre,D,26624,Retiro,A,879
220,26708,Retiro,D,26732,Tigre,A,1094
221,26797,Tigre,D,26821,Retiro,A,1084
222,26967,Retiro,D,26991,Tigre,A,1259
223,27038,Tigre,D,27062,Retiro,A,1073
224,27192,Retiro,D,27216,Tigre,A,820
225,27279,Tigre,D,27303,Retiro,A,982
226,27401,Retiro,D,27425,Tigre,A,818
227,27528,Tigre,D,27552,Retiro,A,955
228,27689,Retiro,D,27713,Tigre,A,1070
229,27770,Tigre,D,27794,Retiro,A,941
230,27918,Retiro,D,27942,Tigre,A,844
231,28027,Tigre,D,28051,Retiro,A,1266
232,28158,Retiro,D,28182,Tigre,A,1171
233,28239,Tigre,D,28263,Retiro,A,1216
234,28383,Retiro,D,28407,Tigre,A,987
235,28503,Tigre,D,28527,Retiro,A,895
236,28637,Retiro,D,28661,Tigre,A,1151
237,28711,Tigre,D,28735,Retiro,A,800
238,28888,Retiro,D,28912,Tigre,A,923
239,28975,Tigre,D,28999,Retiro,A,829
240,29082,Retiro,D,29106,Tigre,A,1167
241,29224,Tigre,D,29248,Retiro,A,997
242,29358,Retiro,D,29382,Tigre,A,877
243,29459,Tigre,D,29483,Retiro,A,1139
244,29586,Retiro,D,29610,Tigre,A,1121
245,29684,Tigre,D,29708,Retiro,A,772
246,29793,Retiro,D,29817,Tigre,A,925
247,29961,Tigre,D,29985,Retiro,A,890
248,30040,Retiro,D,30064,Tigre,A,708
249,30164,Tigre,D,30188,Retiro,A,719
250,30308,Retiro,D,30332,Tigre,A,995
251,30434,Tigre,D,30458,Retiro,A,1134
252,30564,Retiro,D,30588,Tigre,A,982
253,30660,Tigre,D,30684,Retiro,A,912
254,30787,Retiro,D,30811,Tigre,A,861
255,30890,Tigre,D,30914,Retiro,A,677
256,30993,Retiro,D,31017,Tigre,A,1100
257,31164,Tigre,D,31188,Retiro,A,1315
258,31261,Retiro,D,31285,Tigre,A,760
259,31364,Tigre,D,31388,Retiro,A,1115
260,31506,Retiro,D,31530,Tigre,A,1347
261,31644,Tigre,D,31668,Retiro,A,801
262,31712,Retiro,D,31736,Tigre,A,1022
263,31846,Tigre,D,31870,Retiro,A,692
264,32000,Retiro,D,32024,Tigre,A,948
265,32104,Tigre,D,32128,Retiro,A,1219
266,32218,Retiro,D,32242,Tigre,A,990
267,32354,Tigre,D,32378,Retiro,A,717
268,32448,Retiro,D,32472,Tigre,A,1032
269,32560,Tigre,D,32584,Retiro,A,1235
270,32691,Retiro,D,32715,Tigre,A,1190
271,32842,Tigre,D,32866,Retiro,A,777
272,32939,Retiro,D,32963,Tigre,A,1273
273,33059,Tigre,D,33083,Retiro,A,1149
274,33207,Retiro,D,33231,Tigre,A,736
275,33295,Tigre,D,33319,Retiro,A,898
276,33427,Retiro,D,33451,Tigre,A,812
277,33534,Tigre,D,33558,Retiro,A,888
278,33636,Retiro,D,33660,Tigre,A,1234
279,33808,Tigre,D,33832,Retiro,A,940
280,33894,Retiro,D,33918,Tigre,A,899
281,34002,Tigre,D,34026,Retiro,A,1381
282,34152,Retiro,D,34176,Tigre,A,1309
283,34256,Tigre,D,34280,Retiro,A,832
284,34375,Retiro,D,34399,Tigre,A,1175
285,34484,Tigre,D,34508,Retiro,A,1010
286,34610,Retiro,D,34634,Tigre,A,1366
287,34719,Tigre,D,34743,Retiro,A,917
288,34873,Retiro,D,34897,Tigre,A,931
289,34965,Tigre,D,34989,Retiro,A,699
290,35090,Retiro,D,35114,Tigre,A,880
291,35214,Tigre,D,35238,Retiro,A,535
292,35311,Retiro,D,35335,Tigre,A,885
293,35454,Tigre,D,35478,Retiro,A,727
294,35577,Retiro,D,35601,Tigre,A,1124
295,35728,Tigre,D,35752,Retiro,A,690
296,35838,Retiro,D,35862,Tigre,A,843
297,35945,Tigre,D,35969,Retiro,A,765
298,36083,Retiro,D,36107,Tigre,A,832
299,36188,Tigre,D,36212,Retiro,A,903
300,36315,Retiro,D,36339,Tigre,A,973
301,36391,Tigre,D,36415,Retiro,A,969
302,36517,Retiro,D,36541,Tigre,A,1174
303,36642,Tigre,D,36666,Retiro,A,796
304,36791,Retiro,D,36815,Tigre,A,1066
305,36875,Tigre,D,36899,Retiro,A,1025
306,37043,Retiro,D,37067,Tigre,A,1055
307,37116,Tigre,D,37140,Retiro,A,1023
308,37264,Retiro,D,37288,Tigre,A,708
309,37392,Tigre,D,37416,Retiro,A,1316
310,37482,Retiro,D,37506,Tigre,A,809
311,37631,Tigre,D,37655,Retiro,A,1344
312,37731,Retiro,D,37755,Tigre,A,939
313,37878,Tigre,D,37902,Retiro,A,1145
314,37985,Retiro,D,38009,Tigre,A,915
315,38084,Tigre,D,38108,Retiro,A,816
316,38241,Retiro,D,38265,Tigre,A,840
317,38339,Tigre,D,38363,Retiro,A,802
318,38440,Retiro,D,38464,Tigre,A,1151
319,38604,Tigre,D,38628,Retiro,A,956
320,38692,Retiro,D,38716,Tigre,A,986
321,38828,Tigre,D,38852,Retiro,A,1148
322,38969,Retiro,D,38993,Tigre,A,1255
323,39035,Tigre,D,39059,Retiro,A,1214
324,39199,Retiro,D,39223,Tigre,A,1010
325,39284,Tigre,D,39308,Retiro,A,619
326,39437,Retiro,D,39461,Tigre,A,1141
327,39531,Tigre,D,39555,Retiro,A,1092
328,39682,Retiro,D,39706,Tigre,A,977
329,39750,Tigre,D,39774,Retiro,A,1137
330,39929,Retiro,D,39953,Tigre,A,681
331,40042,Tigre,D,40066,Retiro,A,846
332,40129,Retiro,D,40153,Tigre,A,944
333,40266,Tigre,D,40290,Retiro,A,964
334,40382,Retiro,D,40406,Tigre,A,941
335,40484,Tigre,D,40508,Retiro,A,1151
336,40618,Retiro,D,40642,Tigre,A,695
337,40748,Tigre,D,40772,Retiro,A,1328
338,40885,Retiro,D,40909,Tigre,A,961
339,41003,Tigre,D,41027,Retiro,A,772
340,41107,Retiro,D,41131,Tigre,A,976
341,41232,Tigre,D,41256,Retiro,A,795
342,41326,Retiro,D,41350,Tigre,A,1191
343,41472,Tigre,D,41496,Retiro,A,1109
344,41601,Retiro,D,41625,Tigre,A,1062
345,41696,Tigre,D,41720,Retiro,A,731
346,41822,Retiro,D,41846,Tigre,A,1265
347,41921,Tigre,D,41945,Retiro,A,1026
348,42032,Retiro,D,42056,Tigre,A,605
349,42168,Tigre,D,42192,Retiro,A,719
350,42290,Retiro,D,42314,Tigre,A,878
351,42424,Tigre,D,42448,Retiro,A,781
352,42561,Retiro,D,42585,Tigre,A,799
353,42679,Tigre,D,42703,Retiro,A,674
354,42777,Retiro,D,42801,Tigre,A,598
355,42870,Tigre,D,42894,Retiro,A,1050
356,43049,Retiro,D,43073,Tigre,A,1088
357,43128,Tigre,D,43152,Retiro,A,1170
358,43266,Retiro,D,43290,Tigre,A,1170
359,43395,Tigre,D,43419,Retiro,A,1201
360,43494,Retiro,D,43518,Tigre,A,1174
361,43628,Tigre,D,43652,Retiro,A,961
362,43757,Retiro,D,43781,Tigre,A,758
363,43889,Tigre,D,43913,Retiro,A,918
364,43965,Retiro,D,43989,Tigre,A,830
365,44091,Tigre,D,44115,Retiro,A,883
366,44216,Retiro,D,44240,Tigre,A,1104
367,44313,Tigre,D,44337,Retiro,A,1289
368,44473,Retiro,D,44497,Tigre,A,982
369,44567,Tigre,D,44591,Retiro,A,994
370,44727,Retiro,D,44751,Tigre,A,820
371,44812,Tigre,D,44836,Retiro,A,828
372,44935,Retiro,D,44959,Tigre,A,703
373,45089,Tigre,D,45113,Retiro,A,1154
374,45204,Retiro,D,45228,Tigre,A,947
375,45326,Tigre,D,45350,Retiro,A,517
376,45447,Retiro,D,45471,Tigre,A,982
377,45513,Tigre,D,45537,Retiro,A,944
378,45665,Retiro,D,45689,Tigre,A,908
379,45785,Tigre,D,45809,Retiro,A,1136
380,45880,Retiro,D,45904,Tigre,A,984
381,46004,Tigre,D,46028,Retiro,A,1024
382,46160,Retiro,D,46184,Tigre,A,1063
383,46239,Tigre,D,46263,Retiro,A,1404
384,46366,Retiro,D,46390,Tigre,A,1390
385,46529,Tigre,D,46553,Retiro,A,795
386,46636,Retiro,D,46660,Tigre,A,912
387,46717,Tigre,D,46741,Retiro,A,1223
388,46845,Retiro,D,46869,Tigre,A,979
389,46966,Tigre,D,46990,Retiro,A,1153
390,47093,Retiro,D,47117,Tigre,A,741
391,47204,Tigre,D,47228,Retiro,A,959
392,47333,Retiro,D,47357,Tigre,A,1263
393,47439,Tigre,D,47463,Retiro,A,1040
394,47579,Retiro,D,47603,Tigre,A,1432
395,47684,Tigre,D,47708,Retiro,A,1161
396,47826,Retiro,D,47850,Tigre,A,1096
397,47962,Tigre,D,47986,Retiro,A,775
398,48051,Retiro,D,48075,Tigre,A,1034
399,48184,Tigre,D,48208,Retiro,A,1009
400,48276,Retiro,D,48300,Tigre,A,1097
401,48410,Tigre,D,48434,Retiro,A,910
402,48526,Retiro,D,48550,Tigre,A,1215
403,48660,Tigre,D,48684,Retiro,A,856
404,48809,Retiro,D,48833,Tigre,A,1063
405,48904,Tigre,D,48928,Retiro,A,928
406,49006,Retiro,D,49030,Tigre,A,954
407,49140,Tigre,D,49164,Retiro,A,421
408,49234,Retiro,D,49258,Tigre,A,1133
409,49360,Tigre,D,49384,Retiro,A,676
410,49516,Retiro,D,49540,Tigre,A,712
411,49599,Tigre,D,49623,Retiro,A,1091
412,49753,Retiro,D,49777,Tigre,A,1055
413,49831,Tigre,D,49855,Retiro,A,1088
414,49991,Retiro,D,50015,Tigre,A,955
415,50071,Tigre,D,50095,Retiro,A,1237
416,50205,Retiro,D,50229,Tigre,A,787
417,50315,Tigre,D,50339,Retiro,A,716
418,50434,Retiro,D,50458,Tigre,A,968
419,50604,Tigre,D,50628,Retiro,A,1401
420,50688,Retiro,D,50712,Tigre,A,778
421,50795,Tigre,D,50819,Retiro,A,978
422,50942,Retiro,D,50966,Tigre,A,956
423,51033,Tigre,D,51057,Retiro,A,1021
424,51156,Retiro,D,51180,Tigre,A,1055
425,51301,Tigre,D,51325,Retiro,A,1087
426,51441,Retiro,D,51465,Tigre,A,990
427,51559,Tigre,D,51583,Retiro,A,939
428,51663,Retiro,D,51687,Tigre,A,1157
429,51752,Tigre,D,51776,Retiro,A,974
430,51925,Retiro,D,51949,Tigre,A,908
431,52029,Tigre,D,52053,Retiro,A,1172
432,52130,Retiro,D,52154,Tigre,A,660
433,52250,Tigre,D,52274,Retiro,A,712
434,52350,Retiro,D,52374,Tigre,A,1307
435,52499,Tigre,D,52523,Retiro,A,976
436,52600,Retiro,D,52624,Tigre,A,1301
437,52749,Tigre,D,52773,Retiro,A,1201
438,52852,Retiro,D,52876,Tigre,A,768
439,52986,Tigre,D,53010,Retiro,A,1147
440,53117,Retiro,D,53141,Tigre,A,933
441,53211,Tigre,D,53235,Retiro,A,1260
442,53347,Retiro,D,53371,Tigre,A,797
443,53464,Tigre,D,53488,Retiro,A,1079
444,53554,Retiro,D,53578,Tigre,A,1460
445,53700,Tigre,D,53724,Retiro,A,922
446,53843,Retiro,D,53867,Tigre,A,984
447,53961,Tigre,D,53985,Retiro,A,1258
448,54040,Retiro,D,54064,Tigre,A,1121
449,54207,Tigre,D,54231,Retiro,A,1020
450,54292,Retiro,D,54316,Tigre,A,1014
451,54409,Tigre,D,54433,Retiro,A,1082
452,54538,Retiro,D,54562,Tigre,A,1173
453,54651,Tigre,D,54675,Retiro,A,1076
454,54795,Retiro,D,54819,Tigre,A,902
455,54881,Tigre,D,54905,Retiro,A,658
456,55010,Retiro,D,55034,Tigre,A,988
457,55115,Tigre,D,55139,Retiro,A,911
458,55250,Retiro,D,55274,Tigre,A,805
459,55375,Tigre,D,55399,Retiro,A,949
460,55503,Retiro,D,55527,Tigre,A,1200
461,55618,Tigre,D,55642,Retiro,A,1123
462,55733,Retiro,D,55757,Tigre,A,1172
463,55845,Tigre,D,55869,Retiro,A,1134
464,55969,Retiro,D,55993,Tigre,A,838
465,56081,Tigre,D,56105,Retiro,A,854
466,56220,Retiro,D,56244,Tigre,A,899
467,56324,Tigre,D,56348,Retiro,A,1131
468,56485,Retiro,D,56509,Tigre,A,1015
469,56594,Tigre,D,56618,Retiro,A,1181
470,56685,Retiro,D,56709,Tigre,A,868
471,56795,Tigre,D,56819,Retiro,A,935
472,56932,Retiro,D,56956,Tigre,A,769
473,57078,Tigre,D,57102,Retiro,A,885
474,57194,Retiro,D,57218,Tigre,A,868
475,57302,Tigre,D,57326,Retiro,A,1064
476,57435,Retiro,D,57459,Tigre,A,914
477,57548,Tigre,D,57572,Retiro,A,938
478,57635,Retiro,D,57659,Tigre,A,1039
479,57787,Tigre,D,57811,Retiro,A,995
480,57880,Retiro,D,57904,Tigre,A,1082
481,58046,Tigre,D,58070,Retiro,A,1371
482,58163,Retiro,D,58187,Tigre,A,1205
483,58274,Tigre,D,58298,Retiro,A,1090
484,58378,Retiro,D,58402,Tigre,A,1157
485,58473,Tigre,D,58497,Retiro,A,1142
486,58606,Retiro,D,58630,Tigre,A,1099
487,58731,Tigre,D,58755,Retiro,A,1246
488,58854,Retiro,D,58878,Tigre,A,1024
489,58980,Tigre,D,59004,Retiro,A,1231
490,59122,Retiro,D,59146,Tigre,A,698
491,59225,Tigre,D,59249,Retiro,A,810
492,59330,Retiro,D,59354,Tigre,A,917
493,59458,Tigre,D,59482,Retiro,A,521
494,59593,Retiro,D,59617,Tigre,A,1358
495,59693,Tigre,D,59717,Retiro,A,1083
496,59831,Retiro,D,59855,Tigre,A,1115
497,59963,Tigre,D,59987,Retiro,A,946
498,60045,Retiro,D,60069,Tigre,A,1138
499,60161,Tigre,D,60185,Retiro,A,711
500,60291,Retiro,D,60315,Tigre,A,1096
501,60425,Tigre,D,60449,Retiro,A,1048
502,60540,Retiro,D,60564,Tigre,A,1080
503,60658,Tigre,D,60682,Retiro,A,1077
504,60788,Retiro,D,60812,Tigre,A,1280
505,60928,Tigre,D,60952,Retiro,A,530
506,61033,Retiro,D,61057,Tigre,A,1002
507,61127,Tigre,D,61151,Retiro,A,1169
508,61231,Retiro,D,61255,Tigre,A,790
509,61402,Tigre,D,61426,Retiro,A,1086
510,61522,Retiro,D,61546,Tigre,A,1039
511,61627,Tigre,D,61651,Retiro,A,1008
512,61724,Retiro,D,61748,Tigre,A,1150
513,61835,Tigre,D,61859,Retiro,A,898
514,61965,Retiro,D,61989,Tigre,A,1099
515,62105,Tigre,D,62129,Retiro,A,1083
516,62198,Retiro,D,62222,Tigre,A,751
517,62320,Tigre,D,62344,Retiro,A,1264
518,62466,Retiro,D,62490,Tigre,A,1316
519,62601,Tigre,D,62625,Retiro,A,1011
520,62692,Retiro,D,62716,Tigre,A,810
521,62823,Tigre,D,62847,Retiro,A,951
522,62927,Retiro,D,62951,Tigre,A,1237
523,63078,Tigre,D,63102,Retiro,A,931
524,63162,Retiro,D,63186,Tigre,A,942
525,63326,Tigre,D,63350,Retiro,A,703
526,63393,Retiro,D,63417,Tigre,A,1151
527,63559,Tigre,D,63583,Retiro,A,995
528,63687,Retiro,D,63711,Tigre,A,902
529,63784,Tigre,D,63808,Retiro,A,1373
530,63887,Retiro,D,63911,Tigre,A,1032
531,63997,Tigre,D,64021,Retiro,A,1198
532,64147,Retiro,D,64171,Tigre,A,357
533,64241,Tigre,D,64265,Retiro,A,986
534,64407,Retiro,D,64431,Tigre,A,929
535,64527,Tigre,D,64551,Retiro,A,1156
536,64603,Retiro,D,64627,Tigre,A,871
537,64754,Tigre,D,64778,Retiro,A,1381
538,64853,Retiro,D,64877,Tigre,A,1097
539,64973,Tigre,D,64997,Retiro,A,1011
540,65126,Retiro,D,65150,Tigre,A,783
541,65191,Tigre,D,65215,Retiro,A,967
542,65325,Retiro,D,65349,Tigre,A,935
543,65478,Tigre,D,65502,Retiro,A,833
544,65554,Retiro,D,65578,Tigre,A,1217
545,65709,Tigre,D,65733,Retiro,A,1088
546,65796,Retiro,D,65820,Tigre,A,591
547,65954,Tigre,D,65978,Retiro,A,979
548,66066,Retiro,D,66090,Tigre,A,773
549,66194,Tigre,D,66218,Retiro,A,875
550,66329,Retiro,D,66353,Tigre,A,1202
551,66449,Tigre,D,66473,Retiro,A,1225
552,66549,Retiro,D,66573,Tigre,A,1090
553,66683,Tigre,D,66707,Retiro,A,830
554,66805,Retiro,D,66829,Tigre,A,973
555,66903,Tigre,D,66927,Retiro,A,941
556,67026,Retiro,D,67050,Tigre,A,1230
557,67128,Tigre,D,67152,Retiro,A,821
558,67279,Retiro,D,67303,Tigre,A,581
559,67409,Tigre,D,67433,Retiro,A,1334
560,67529,Retiro,D,67553,Tigre,A,940
561,67623,Tigre,D,67647,Retiro,A,989
562,67752,Retiro,D,67776,Tigre,A,1053
563,67844,Tigre,D,67868,Retiro,A,773
564,67988,Retiro,D,68012,Tigre,A,1158
565,68127,Tigre,D,68151,Retiro,A,864
566,68242,Retiro,D,68266,Tigre,A,841
567,68359,Tigre,D,68383,Retiro,A,814
568,68434,Retiro,D,68458,Tigre,A,1014
569,68600,Tigre,D,68624,Retiro,A,1179
