service id,hora,origen,tipo,hora,destino,tipo,demanda (pax)
258,31236,Retiro,D,31260,Tigre,A,1067
259,31376,Tigre,D,31400,Retiro,A,1183
260,31478,Retiro,D,31502,Tigre,A,979
261,31643,Tigre,D,31667,Retiro,A,1034
262,31717,Retiro,D,31741,Tigre,A,995
263,31879,Tigre,D,31903,Retiro,A,1100
264,31955,Retiro,D,31979,Tigre,A,831
265,32120,Tigre,D,32144,Retiro,A,1168
266,32227,Retiro,D,32251,Tigre,A,1102
267,32311,Tigre,D,32335,Retiro,A,1038
268,32475,Retiro,D,32499,Tigre,A,762
269,32581,Tigre,D,32605,Retiro,A,1163
270,32729,Retiro,D,32753,Tigre,A,1052
271,32834,Tigre,D,32858,Retiro,A,1068
272,32957,Retiro,D,32981,Tigre,A,1399
273,33079,Tigre,D,33103,Retiro,A,1081
274,33188,Retiro,D,33212,Tigre,A,1101
275,33301,Tigre,D,33325,Retiro,A,1364
276,33431,Retiro,D,33455,Tigre,A,1020
277,33569,Tigre,D,33593,Retiro,A,988
278,33637,Retiro,D,33661,Tigre,A,815
279,33795,Tigre,D,33819,Retiro,A,950
280,33891,Retiro,D,33915,Tigre,A,965
281,33992,Tigre,D,34016,Retiro,A,964
282,34168,Retiro,D,34192,Tigre,A,800
283,34273,Tigre,D,34297,Retiro,A,960
284,34404,Retiro,D,34428,Tigre,A,894
285,34495,Tigre,D,34519,Retiro,A,725
286,34636,Retiro,D,34660,Tigre,A,1289
287,34711,Tigre,D,34735,Retiro,A,934
288,34865,Retiro,D,34889,Tigre,A,781
289,34983,Tigre,D,35007,Retiro,A,1033
290,35095,Retiro,D,35119,Tigre,A,1290
291,35203,Tigre,D,35227,Retiro,A,985
292,35346,Retiro,D,35370,Tigre,A,772
293,35461,Tigre,D,35485,Retiro,A,1172
294,35594,Retiro,D,35618,Tigre,A,953
295,35682,Tigre,D,35706,Retiro,A,868
296,35826,Retiro,D,35850,Tigre,A,1079
297,35964,Tigre,D,35988,Retiro,A,856
298,36088,Retiro,D,36112,Tigre,A,1293
299,36203,Tigre,D,36227,Retiro,A,967
300,36312,Retiro,D,36336,Tigre,A,958
301,36411,Tigre,D,36435,Retiro,A,997
302,36563,Retiro,D,36587,Tigre,A,1026
303,36634,Tigre,D,36658,Retiro,A,1075
304,36780,Retiro,D,36804,Tigre,A,1139
305,36899,Tigre,D,36923,Retiro,A,1088
306,37043,Retiro,D,37067,Tigre,A,875
307,37138,Tigre,D,37162,Retiro,A,1046
308,37261,Retiro,D,37285,Tigre,A,1106
309,37396,Tigre,D,37420,Retiro,A,1326
310,37481,Retiro,D,37505,Tigre,A,903
311,37649,Tigre,D,37673,Retiro,A,841
312,37719,Retiro,D,37743,Tigre,A,1066
313,37850,Tigre,D,37874,Retiro,A,1051
314,37995,Retiro,D,38019,Tigre,A,675
315,38099,Tigre,D,38123,Retiro,A,819
316,38234,Retiro,D,38258,Tigre,A,900
317,38332,Tigre,D,38356,Retiro,A,896
318,38468,Retiro,D,38492,Tigre,A,1349
319,38587,Tigre,D,38611,Retiro,A,1018
320,38675,Retiro,D,38699,Tigre,A,1059
321,38802,Tigre,D,38826,Retiro,A,616
322,38951,Retiro,D,38975,Tigre,A,1205
323,39034,Tigre,D,39058,Retiro,A,1100
324,39166,Retiro,D,39190,Tigre,A,488
325,39306,Tigre,D,39330,Retiro,A,1280
326,39435,Retiro,D,39459,Tigre,A,1396
327,39515,Tigre,D,39539,Retiro,A,1133
328,39646,Retiro,D,39670,Tigre,A,921
329,39754,Tigre,D,39778,Retiro,A,1027
330,39891,Retiro,D,39915,Tigre,A,863
331,39998,Tigre,D,40022,Retiro,A,764
332,40118,Retiro,D,40142,Tigre,A,913
333,40271,Tigre,D,40295,Retiro,A,704
334,40360,Retiro,D,40384,Tigre,A,1166
335,40487,Tigre,D,40511,Retiro,A,879
336,40626,Retiro,D,40650,Tigre,A,988
337,40768,Tigre,D,40792,Retiro,A,1143
338,40854,Retiro,D,40878,Tigre,A,1255
339,40965,Tigre,D,40989,Retiro,A,1011
340,41090,Retiro,D,41114,Tigre,A,1408
341,41207,Tigre,D,41231,Retiro,A,740
342,41310,Retiro,D,41334,Tigre,A,1210
343,41460,Tigre,D,41484,Retiro,A,1012
344,41560,Retiro,D,41584,Tigre,A,786
345,41683,Tigre,D,41707,Retiro,A,685
346,41827,Retiro,D,41851,Tigre,A,923
347,41932,Tigre,D,41956,Retiro,A,1287
348,42063,Retiro,D,42087,Tigre,A,1123
349,42181,Tigre,D,42205,Retiro,A,932
350,42313,Retiro,D,42337,Tigre,A,1277
351,42401,Tigre,D,42425,Retiro,A,1084
352,42528,Retiro,D,42552,Tigre,A,1530
353,42677,Tigre,D,42701,Retiro,A,944
354,42751,Retiro,D,42775,Tigre,A,1153
355,42876,Tigre,D,42900,Retiro,A,1062
356,43044,Retiro,D,43068,Tigre,A,810
357,43115,Tigre,D,43139,Retiro,A,635
358,43240,Retiro,D,43264,Tigre,A,846
359,43383,Tigre,D,43407,Retiro,A,376
360,43504,Retiro,D,43528,Tigre,A,1190
361,43608,Tigre,D,43632,Retiro,A,1013
362,43755,Retiro,D,43779,Tigre,A,924
363,43833,Tigre,D,43857,Retiro,A,1194
364,44005,Retiro,D,44029,Tigre,A,1113
365,44098,Tigre,D,44122,Retiro,A,971
366,44208,Retiro,D,44232,Tigre,A,1109
367,44341,Tigre,D,44365,Retiro,A,1336
368,44437,Retiro,D,44461,Tigre,A,1362
369,44552,Tigre,D,44576,Retiro,A,971
370,44712,Retiro,D,44736,Tigre,A,751
371,44814,Tigre,D,44838,Retiro,A,1069
372,44934,Retiro,D,44958,Tigre,A,917
373,45045,Tigre,D,45069,Retiro,A,993
374,45169,Retiro,D,45193,Tigre,A,863
375,45271,Tigre,D,45295,Retiro,A,1121
376,45401,Retiro,D,45425,Tigre,A,1298
377,45512,Tigre,D,45536,Retiro,A,1202
378,45638,Retiro,D,45662,Tigre,A,857
379,45765,Tigre,D,45789,Retiro,A,909
380,45906,Retiro,D,45930,Tigre,A,596
381,46034,Tigre,D,46058,Retiro,A,1606
382,46164,Retiro,D,46188,Tigre,A,1120
383,46230,Tigre,D,46254,Retiro,A,642
384,46386,Retiro,D,46410,Tigre,A,1082
385,46500,Tigre,D,46524,Retiro,A,1185
386,46620,Retiro,D,46644,Tigre,A,1143
387,46740,Tigre,D,46764,Retiro,A,1290
388,46864,Retiro,D,46888,Tigre,A,690
389,46980,Tigre,D,47004,Retiro,A,1077
390,47074,Retiro,D,47098,Tigre,A,986
391,47211,Tigre,D,47235,Retiro,A,1277
392,47310,Retiro,D,47334,Tigre,A,1129
393,47464,Tigre,D,47488,Retiro,A,1028
394,47570,Retiro,D,47594,Tigre,A,738
395,47682,Tigre,D,47706,Retiro,A,1218
396,47828,Retiro,D,47852,Tigre,A,1084
397,47947,Tigre,D,47971,Retiro,A,1123
398,48034,Retiro,D,48058,Tigre,A,853
399,48166,Tigre,D,48190,Retiro,A,1029
400,48302,Retiro,D,48326,Tigre,A,787
401,48421,Tigre,D,48445,Retiro,A,703
402,48561,Retiro,D,48585,Tigre,A,923
403,48641,Tigre,D,48665,Retiro,A,1131
404,48797,Retiro,D,48821,Tigre,A,1124
405,48895,Tigre,D,48919,Retiro,A,790
406,49018,Retiro,D,49042,Tigre,A,1194
407,49133,Tigre,D,49157,Retiro,A,987
408,49254,Retiro,D,49278,Tigre,A,1214
409,49401,Tigre,D,49425,Retiro,A,700
410,49483,Retiro,D,49507,Tigre,A,1034
411,49618,Tigre,D,49642,Retiro,A,1303
412,49711,Retiro,D,49735,Tigre,A,971
413,49857,Tigre,D,49881,Retiro,A,860
414,49953,Retiro,D,49977,Tigre,A,730
415,50105,Tigre,D,50129,Retiro,A,1245
416,50249,Retiro,D,50273,Tigre,A,1115
417,50352,Tigre,D,50376,Retiro,A,886
418,50439,Retiro,D,50463,Tigre,A,800
419,50608,Tigre,D,50632,Retiro,A,830
420,50729,Retiro,D,50753,Tigre,A,879
421,50818,Tigre,D,50842,Retiro,A,890
422,50925,Retiro,D,50949,Tigre,A,1143
423,51032,Tigre,D,51056,Retiro,A,755
424,51169,Retiro,D,51193,Tigre,A,913
425,51315,Tigre,D,51339,Retiro,A,1369
426,51405,Retiro,D,51429,Tigre,A,1258
427,51536,Tigre,D,51560,Retiro,A,1023
428,51684,Retiro,D,51708,Tigre,A,811
429,51777,Tigre,D,51801,Retiro,A,800
430,51898,Retiro,D,51922,Tigre,A,1085
431,52007,Tigre,D,52031,Retiro,A,721
432,52151,Retiro,D,52175,Tigre,A,1030
433,52237,Tigre,D,52261,Retiro,A,834
434,52379,Retiro,D,52403,Tigre,A,841
435,52471,Tigre,D,52495,Retiro,A,643
436,52622,Retiro,D,52646,Tigre,A,1149
437,52717,Tigre,D,52741,Retiro,A,1133
438,52874,Retiro,D,52898,Tigre,A,1324
439,52978,Tigre,D,53002,Retiro,A,1073
440,53090,Retiro,D,53114,Tigre,A,1473
441,53248,Tigre,D,53272,Retiro,A,904
442,53359,Retiro,D,53383,Tigre,A,647
443,53475,Tigre,D,53499,Retiro,A,1260
444,53566,Retiro,D,53590,Tigre,A,1186
445,53713,Tigre,D,53737,Retiro,A,828
446,53828,Retiro,D,53852,Tigre,A,702
447,53929,Tigre,D,53953,Retiro,A,974
448,54061,Retiro,D,54085,Tigre,A,935
449,54204,Tigre,D,54228,Retiro,A,1041
450,54286,Retiro,D,54310,Tigre,A,1029
451,54392,Tigre,D,54416,Retiro,A,1229
452,54552,Retiro,D,54576,Tigre,A,1265
453,54637,Tigre,D,54661,Retiro,A,1147
454,54767,Retiro,D,54791,Tigre,A,1175
455,54891,Tigre,D,54915,Retiro,A,896
456,55026,Retiro,D,55050,Tigre,A,1056
457,55153,Tigre,D,55177,Retiro,A,1312
458,55233,Retiro,D,55257,Tigre,A,1136
459,55400,Tigre,D,55424,Retiro,A,1129
460,55516,Retiro,D,55540,Tigre,A,863
461,55616,Tigre,D,55640,Retiro,A,751
462,55741,Retiro,D,55765,Tigre,A,710
463,55837,Tigre,D,55861,Retiro,A,802
464,56005,Retiro,D,56029,Tigre,A,1123
465,56102,Tigre,D,56126,Retiro,A,843
466,56246,Retiro,D,56270,Tigre,A,648
467,56315,Tigre,D,56339,Retiro,A,824
468,56441,Retiro,D,56465,Tigre,A,958
469,56570,Tigre,D,56594,Retiro,A,1086
470,56691,Retiro,D,56715,Tigre,A,943
471,56849,Tigre,D,56873,Retiro,A,780
472,56927,Retiro,D,56951,Tigre,A,1031
473,57058,Tigre,D,57082,Retiro,A,1103
474,57171,Retiro,D,57195,Tigre,A,1123
475,57289,Tigre,D,57313,Retiro,A,1370
476,57417,Retiro,D,57441,Tigre,A,1216
477,57550,Tigre,D,57574,Retiro,A,1239
478,57676,Retiro,D,57700,Tigre,A,1152
479,57794,Tigre,D,57818,Retiro,A,1054
480,57904,Retiro,D,57928,Tigre,A,1018
481,57995,Tigre,D,58019,Retiro,A,1163
482,58143,Retiro,D,58167,Tigre,A,776
483,58279,Tigre,D,58303,Retiro,A,1044
484,58386,Retiro,D,58410,Tigre,A,978
485,58526,Tigre,D,58550,Retiro,A,1158
486,58615,Retiro,D,58639,Tigre,A,1048
487,58722,Tigre,D,58746,Retiro,A,988
488,58888,Retiro,D,58912,Tigre,A,772
489,58973,Tigre,D,58997,Retiro,A,972
490,59070,Retiro,D,59094,Tigre,A,1119
491,59246,Tigre,D,59270,Retiro,A,1370
492,59318,Retiro,D,59342,Tigre,A,917
493,59488,Tigre,D,59512,Retiro,A,1068
494,59593,Retiro,D,59617,Tigre,A,1197
495,59689,Tigre,D,59713,Retiro,A,859
496,59799,Retiro,D,59823,Tigre,A,786
497,59919,Tigre,D,59943,Retiro,A,1422
498,60076,Retiro,D,60100,Tigre,A,1198
499,60173,Tigre,D,60197,Retiro,A,971
500,60294,Retiro,D,60318,Tigre,A,687
501,60422,Tigre,D,60446,Retiro,A,1069
502,60511,Retiro,D,60535,Tigre,A,1089
503,60666,Tigre,D,60690,Retiro,A,901
504,60808,Retiro,D,60832,Tigre,A,1155
505,60882,Tigre,D,60906,Retiro,A,763
506,60999,Retiro,D,61023,Tigre,A,989
507,61167,Tigre,D,61191,Retiro,A,1097
508,61248,Retiro,D,61272,Tigre,A,731
509,61377,Tigre,D,61401,Retiro,A,881
510,61481,Retiro,D,61505,Tigre,A,781
511,61591,Tigre,D,61615,Retiro,A,800
512,61738,Retiro,D,61762,Tigre,A,1140
513,61880,Tigre,D,61904,Retiro,A,1183
514,61993,Retiro,D,62017,Tigre,A,1052
515,62110,Tigre,D,62134,Retiro,A,718
516,62246,Retiro,D,62270,Tigre,A,1107
517,62351,Tigre,D,62375,Retiro,A,1023
518,62432,Retiro,D,62456,Tigre,A,986
519,62554,Tigre,D,62578,Retiro,A,973
520,62683,Retiro,D,62707,Tigre,A,862
521,62803,Tigre,D,62827,Retiro,A,1068
522,62968,Retiro,D,62992,Tigre,A,1195
523,63049,Tigre,D,63073,Retiro,A,1147
524,63160,Retiro,D,63184,Tigre,A,1320
525,63300,Tigre,D,63324,Retiro,A,807
526,63398,Retiro,D,63422,Tigre,A,1254
527,63549,Tigre,D,63573,Retiro,A,935
528,63675,Retiro,D,63699,Tigre,A,1040
529,63790,Tigre,D,63814,Retiro,A,994
530,63884,Retiro,D,63908,Tigre,A,1218
531,64008,Tigre,D,64032,Retiro,A,1122
532,64117,Retiro,D,64141,Tigre,A,746
533,64283,Tigre,D,64307,Retiro,A,1148
534,64373,Retiro,D,64397,Tigre,A,1019
535,64496,Tigre,D,64520,Retiro,A,1025
536,64600,Retiro,D,64624,Tigre,A,942
537,64744,Tigre,D,64768,Retiro,A,885
538,64836,Retiro,D,64860,Tigre,A,711
539,65002,Tigre,D,65026,Retiro,A,1017
540,65110,Retiro,D,65134,Tigre,A,718
541,65228,Tigre,D,65252,Retiro,A,926
542,65341,Retiro,D,65365,Tigre,A,1032
543,65468,Tigre,D,65492,Retiro,A,966
544,65589,Retiro,D,65613,Tigre,A,904
545,65713,Tigre,D,65737,Retiro,A,1083
546,65839,Retiro,D,65863,Tigre,A,1194
547,65922,Tigre,D,65946,Retiro,A,866
548,66072,Retiro,D,66096,Tigre,A,975
549,66197,Tigre,D,66221,Retiro,A,1222
550,66296,Retiro,D,66320,Tigre,A,795
551,66399,Tigre,D,66423,Retiro,A,1128
552,66559,Retiro,D,66583,Tigre,A,1167
553,66666,Tigre,D,66690,Retiro,A,1045
554,66765,Retiro,D,66789,Tigre,A,1065
555,66924,Tigre,D,66948,Retiro,A,1400
556,67048,Retiro,D,67072,Tigre,A,1067
557,67144,Tigre,D,67168,Retiro,A,850
558,67272,Retiro,D,67296,Tigre,A,1225
559,67401,Tigre,D,67425,Retiro,A,1058
560,67504,Retiro,D,67528,Tigre,A,730
561,67606,Tigre,D,67630,Retiro,A,1024
562,67757,Retiro,D,67781,Tigre,A,882
563,67860,Tigre,D,67884,Retiro,A,822
564,67987,Retiro,D,68011,Tigre,A,957
565,68124,Tigre,D,68148,Retiro,A,1012
566,68209,Retiro,D,68233,Tigre,A,1198
567,68357,Tigre,D,68381,Retiro,A,959
568,68447,Retiro,D,68471,Tigre,A,997
