service id,hora,origen,tipo,hora,destino,tipo,demanda (pax)
48,6083,Retiro,D,6107,Tigre,A,1051
49,6195,Tigre,D,6219,Retiro,A,1199
50,6326,Retiro,D,6350,Tigre,A,1176
51,6418,Tigre,D,6442,Retiro,A,1203
52,6542,Retiro,D,6566,Tigre,A,857
53,6678,Tigre,D,6702,Retiro,A,747
54,6751,Retiro,D,6775,Tigre,A,623
55,6875,Tigre,D,6899,Retiro,A,1136
56,7034,Retiro,D,7058,Tigre,A,1131
57,7169,Tigre,D,7193,Retiro,A,1159
58,7249,Retiro,D,7273,Tigre,A,795
59,7395,Tigre,D,7419,Retiro,A,627
60,7508,Retiro,D,7532,Tigre,A,1319
61,7606,Tigre,D,7630,Retiro,A,1091
62,7712,Retiro,D,7736,Tigre,A,880
63,7874,Tigre,D,7898,Retiro,A,1137
64,7971,Retiro,D,7995,Tigre,A,851
65,8081,Tigre,D,8105,Retiro,A,1232
66,8234,Retiro,D,8258,Tigre,A,1083
67,8354,Tigre,D,8378,Retiro,A,806
68,8481,Retiro,D,8505,Tigre,A,1005
69,8566,Tigre,D,8590,Retiro,A,938
70,8683,Retiro,D,8707,Tigre,A,959
71,8836,Tigre,D,8860,Retiro,A,1144
72,8948,Retiro,D,8972,Tigre,A,1049
73,9064,Tigre,D,9088,Retiro,A,1201
74,9204,Retiro,D,9228,Tigre,A,1116
75,9288,Tigre,D,9312,Retiro,A,629
76,9415,Retiro,D,9439,Tigre,A,845
77,9551,Tigre,D,9575,Retiro,A,958
78,9658,Retiro,D,9682,Tigre,A,1195
79,9799,Tigre,D,9823,Retiro,A,836
80,9906,Retiro,D,9930,Tigre,A,1362
81,10025,Tigre,D,10049,Retiro,A,1109
82,10160,Retiro,D,10184,Tigre,A,815
83,10258,Tigre,D,10282,Retiro,A,925
84,10361,Retiro,D,10385,Tigre,A,847
85,10523,Tigre,D,10547,Retiro,A,1275
86,10609,Retiro,D,10633,Tigre,A,1112
87,10752,Tigre,D,10776,Retiro,A,1092
88,10876,Retiro,D,10900,Tigre,A,1019
89,10965,Tigre,D,10989,Retiro,A,1086
90,11114,Retiro,D,11138,Tigre,A,928
91,11248,Tigre,D,11272,Retiro,A,1168
92,11353,Retiro,D,11377,Tigre,A,905
93,11482,Tigre,D,11506,Retiro,A,940
94,11569,Retiro,D,11593,Tigre,A,1228
95,11675,Tigre,D,11699,Retiro,A,1191
96,11795,Retiro,D,11819,Tigre,A,1176
97,11949,Tigre,D,11973,Retiro,A,873
98,12062,Retiro,D,12086,Tigre,A,849
99,12201,Tigre,D,12225,Retiro,A,904
100,12317,Retiro,D,12341,Tigre,A,1248
101,12447,Tigre,D,12471,Retiro,A,1058
102,12567,Retiro,D,12591,Tigre,A,1242
103,12659,Tigre,D,12683,Retiro,A,928
104,12750,Retiro,D,12774,Tigre,A,942
105,12920,Tigre,D,12944,Retiro,A,1413
106,13036,Retiro,D,13060,Tigre,A,1167
107,13164,Tigre,D,13188,Retiro,A,1126
108,13282,Retiro,D,13306,Tigre,A,1011
109,13389,Tigre,D,13413,Retiro,A,1158
110,13521,Retiro,D,13545,Tigre,A,1024
111,13627,Tigre,D,13651,Retiro,A,924
112,13735,Retiro,D,13759,Tigre,A,1236
113,13845,Tigre,D,13869,Retiro,A,933
114,13973,Retiro,D,13997,Tigre,A,1057
115,14086,Tigre,D,14110,Retiro,A,1188
116,14190,Retiro,D,14214,Tigre,A,1097
117,14346,Tigre,D,14370,Retiro,A,1267
118,14459,Retiro,D,14483,Tigre,A,1197
119,14605,Tigre,D,14629,Retiro,A,1427
120,14694,Retiro,D,14718,Tigre,A,1549
121,14823,Tigre,D,14847,Retiro,A,1120
122,14915,Retiro,D,14939,Tigre,A,1135
123,15034,Tigre,D,15058,Retiro,A,922
124,15174,Retiro,D,15198,Tigre,A,1163
125,15289,Tigre,D,15313,Retiro,A,996
126,15428,Retiro,D,15452,Tigre,A,623
127,15525,Tigre,D,15549,Retiro,A,959
128,15659,Retiro,D,15683,Tigre,A,950
129,15805,Tigre,D,15829,Retiro,A,1209
130,15925,Retiro,D,15949,Tigre,A,1166
131,16003,Tigre,D,16027,Retiro,A,808
132,16119,Retiro,D,16143,Tigre,A,1249
133,16253,Tigre,D,16277,Retiro,A,706
134,16398,Retiro,D,16422,Tigre,A,1076
135,16489,Tigre,D,16513,Retiro,A,1125
136,16604,Retiro,D,16628,Tigre,A,1374
137,16737,Tigre,D,16761,Retiro,A,1182
138,16831,Retiro,D,16855,Tigre,A,1173
139,16986,Tigre,D,17010,Retiro,A,1069
140,17095,Retiro,D,17119,Tigre,A,1181
141,17219,Tigre,D,17243,Retiro,A,1238
142,17336,Retiro,D,17360,Tigre,A,1082
143,17462,Tigre,D,17486,Retiro,A,758
144,17587,Retiro,D,17611,Tigre,A,1004
145,17674,Tigre,D,17698,Retiro,A,1061
146,17820,Retiro,D,17844,Tigre,A,1138
147,17911,Tigre,D,17935,Retiro,A,750
148,18030,Retiro,D,18054,Tigre,A,715
149,18172,Tigre,D,18196,Retiro,A,1134
150,18309,Retiro,D,18333,Tigre,A,1193
151,18395,Tigre,D,18419,Retiro,A,1179
152,18547,Retiro,D,18571,Tigre,A,735
153,18661,Tigre,D,18685,Retiro,A,587
154,18753,Retiro,D,18777,Tigre,A,949
155,18895,Tigre,D,18919,Retiro,A,799
156,19005,Retiro,D,19029,Tigre,A,941
157,19165,Tigre,D,19189,Retiro,A,1118
158,19281,Retiro,D,19305,Tigre,A,1227
159,19404,Tigre,D,19428,Retiro,A,564
160,19489,Retiro,D,19513,Tigre,A,932
161,19594,Tigre,D,19618,Retiro,A,1242
162,19762,Retiro,D,19786,Tigre,A,722
163,19831,Tigre,D,19855,Retiro,A,1013
164,19979,Retiro,D,20003,Tigre,A,1045
165,20093,Tigre,D,20117,Retiro,A,1123
166,20236,Retiro,D,20260,Tigre,A,795
167,20345,Tigre,D,20369,Retiro,A,895
168,20453,Retiro,D,20477,Tigre,A,1065
169,20593,Tigre,D,20617,Retiro,A,1135
170,20708,Retiro,D,20732,Tigre,A,962
171,20802,Tigre,D,20826,Retiro,A,786
172,20961,Retiro,D,20985,Tigre,A,1336
173,21057,Tigre,D,21081,Retiro,A,684
174,21191,Retiro,D,21215,Tigre,A,1469
175,21288,Tigre,D,21312,Retiro,A,1030
176,21432,Retiro,D,21456,Tigre,A,1200
177,21541,Tigre,D,21565,Retiro,A,770
178,21665,Retiro,D,21689,Tigre,A,1422
179,21798,Tigre,D,21822,Retiro,A,1138
180,21902,Retiro,D,21926,Tigre,A,783
181,21995,Tigre,D,22019,Retiro,A,1055
182,22129,Retiro,D,22153,Tigre,A,821
183,22252,Tigre,D,22276,Retiro,A,1246
184,22392,Retiro,D,22416,Tigre,A,809
185,22476,Tigre,D,22500,Retiro,A,1250
186,22591,Retiro,D,22615,Tigre,A,1067
187,22767,Tigre,D,22791,Retiro,A,1248
188,22878,Retiro,D,22902,Tigre,A,738
189,22962,Tigre,D,22986,Retiro,A,1111
190,23113,Retiro,D,23137,Tigre,A,992
191,23237,Tigre,D,23261,Retiro,A,1104
192,23368,Retiro,D,23392,Tigre,A,1106
193,23456,Tigre,D,23480,Retiro,A,1239
194,23576,Retiro,D,23600,Tigre,A,971
195,23684,Tigre,D,23708,Retiro,A,1216
196,23797,Retiro,D,23821,Tigre,A,1130
197,23944,Tigre,D,23968,Retiro,A,990
198,24046,Retiro,D,24070,Tigre,A,1186
199,24187,Tigre,D,24211,Retiro,A,909
200,24315,Retiro,D,24339,Tigre,A,1073
201,24391,Tigre,D,24415,Retiro,A,1246
202,24521,Retiro,D,24545,Tigre,A,740
203,24657,Tigre,D,24681,Retiro,A,868
204,24753,Retiro,D,24777,Tigre,A,1105
205,24920,Tigre,D,24944,Retiro,A,1111
206,24990,Retiro,D,25014,Tigre,A,905
207,25145,Tigre,D,25169,Retiro,A,1025
208,25249,Retiro,D,25273,Tigre,A,965
209,25397,Tigre,D,25421,Retiro,A,988
210,25502,Retiro,D,25526,Tigre,A,959
211,25598,Tigre,D,25622,Retiro,A,1185
212,25759,Retiro,D,25783,Tigre,A,973
213,25889,Tigre,D,25913,Retiro,A,733
214,25956,Retiro,D,25980,Tigre,A,1096
215,26119,Tigre,D,26143,Retiro,A,942
216,26217,Retiro,D,26241,Tigre,A,979
217,26350,Tigre,D,26374,Retiro,A,887
218,26461,Retiro,D,26485,Tigre,A,1040
219,26588,Tigre,D,26612,Retiro,A,1334
220,26724,Retiro,D,26748,Tigre,A,612
221,26813,Tigre,D,26837,Retiro,A,905
222,26951,Retiro,D,26975,Tigre,A,862
223,27041,Tigre,D,27065,Retiro,A,851
224,27173,Retiro,D,27197,Tigre,A,960
225,27276,Tigre,D,27300,Retiro,A,1215
226,27437,Retiro,D,27461,Tigre,A,978
227,27569,Tigre,D,27593,Retiro,A,897
228,27647,Retiro,D,27671,Tigre,A,1004
229,27804,Tigre,D,27828,Retiro,A,1279
230,27904,Retiro,D,27928,Tigre,A,928
231,28043,Tigre,D,28067,Retiro,A,1096
232,28128,Retiro,D,28152,Tigre,A,984
233,28252,Tigre,D,28276,Retiro,A,606
234,28408,Retiro,D,28432,Tigre,A,892
235,28518,Tigre,D,28542,Retiro,A,952
236,28596,Retiro,D,28620,Tigre,A,904
237,28711,Tigre,D,28735,Retiro,A,1144
238,28852,Retiro,D,28876,Tigre,A,776
239,28978,Tigre,D,29002,Retiro,A,1092
240,29128,Retiro,D,29152,Tigre,A,1190
241,29241,Tigre,D,29265,Retiro,A,1039
242,29323,Retiro,D,29347,Tigre,A,1136
243,29455,Tigre,D,29479,Retiro,A,913
244,29584,Retiro,D,29608,Tigre,A,626
245,29673,Tigre,D,29697,Retiro,A,1154
246,29803,Retiro,D,29827,Tigre,A,1150
247,29937,Tigre,D,29961,Retiro,A,864
248,30041,Retiro,D,30065,Tigre,A,1073
249,30161,Tigre,D,30185,Retiro,A,1091
250,30273,Retiro,D,30297,Tigre,A,749
251,30411,Tigre,D,30435,Retiro,A,1224
252,30564,Retiro,D,30588,Tigre,A,706
253,30645,Tigre,D,30669,Retiro,A,1008
254,30755,Retiro,D,30779,Tigre,A,886
255,30885,Tigre,D,30909,Retiro,A,1170
256,31002,Retiro,D,31026,Tigre,A,798
257,31124,Tigre,D,31148,Retiro,A,1069
258,31272,Retiro,D,31296,Tigre,A,884
259,31362,Tigre,D,31386,Retiro,A,1009
260,31516,Retiro,D,31540,Tigre,A,939
261,31603,Tigre,D,31627,Retiro,A,1094
262,31715,Retiro,D,31739,Tigre,A,944
263,31872,Tigre,D,31896,Retiro,A,1122
264,31991,Retiro,D,32015,Tigre,A,610
265,32105,Tigre,D,32129,Retiro,A,1153
266,32215,Retiro,D,32239,Tigre,A,859
267,32329,Tigre,D,32353,Retiro,A,1216
268,32447,Retiro,D,32471,Tigre,A,950
269,32550,Tigre,D,32574,Retiro,A,905
270,32684,Retiro,D,32708,Tigre,A,1119
271,32798,Tigre,D,32822,Retiro,A,561
272,32924,Retiro,D,32948,Tigre,A,812
273,33049,Tigre,D,33073,Retiro,A,1191
274,33150,Retiro,D,33174,Tigre,A,696
275,33295,Tigre,D,33319,Retiro,A,941
276,33416,Retiro,D,33440,Tigre,A,1068
277,33541,Tigre,D,33565,Retiro,A,825
278,33664,Retiro,D,33688,Tigre,A,1140
279,33791,Tigre,D,33815,Retiro,A,861
280,33871,Retiro,D,33895,Tigre,A,896
281,34034,Tigre,D,34058,Retiro,A,763
282,34135,Retiro,D,34159,Tigre,A,1250
283,34252,Tigre,D,34276,Retiro,A,1048
284,34371,Retiro,D,34395,Tigre,A,743
285,34525,Tigre,D,34549,Retiro,A,870
286,34619,Retiro,D,34643,Tigre,A,944
287,34732,Tigre,D,34756,Retiro,A,804
288,34837,Retiro,D,34861,Tigre,A,595
289,34952,Tigre,D,34976,Retiro,A,1058
290,35102,Retiro,D,35126,Tigre,A,1080
291,35227,Tigre,D,35251,Retiro,A,678
292,35364,Retiro,D,35388,Tigre,A,736
293,35487,Tigre,D,35511,Retiro,A,1155
294,35605,Retiro,D,35629,Tigre,A,1066
295,35686,Tigre,D,35710,Retiro,A,1237
296,35805,Retiro,D,35829,Tigre,A,877
297,35945,Tigre,D,35969,Retiro,A,1229
298,36086,Retiro,D,36110,Tigre,A,891
299,36179,Tigre,D,36203,Retiro,A,748
300,36308,Retiro,D,36332,Tigre,A,975
301,36412,Tigre,D,36436,Retiro,A,1097
302,36535,Retiro,D,36559,Tigre,A,1288
303,36679,Tigre,D,36703,Retiro,A,1094
304,36797,Retiro,D,36821,Tigre,A,856
305,36870,Tigre,D,36894,Retiro,A,1068
306,37047,Retiro,D,37071,Tigre,A,981
307,37135,Tigre,D,37159,Retiro,A,1332
308,37264,Retiro,D,37288,Tigre,A,708
309,37361,Tigre,D,37385,Retiro,A,1241
310,37525,Retiro,D,37549,Tigre,A,1194
311,37648,Tigre,D,37672,Retiro,A,886
312,37757,Retiro,D,37781,Tigre,A,1164
313,37837,Tigre,D,37861,Retiro,A,768
314,37979,Retiro,D,38003,Tigre,A,945
315,38081,Tigre,D,38105,Retiro,A,960
316,38233,Retiro,D,38257,Tigre,A,893
317,38351,Tigre,D,38375,Retiro,A,1172
318,38460,Retiro,D,38484,Tigre,A,1085
319,38567,Tigre,D,38591,Retiro,A,882
320,38691,Retiro,D,38715,Tigre,A,1148
321,38798,Tigre,D,38822,Retiro,A,912
322,38933,Retiro,D,38957,Tigre,A,1044
323,39062,Tigre,D,39086,Retiro,A,954
324,39162,Retiro,D,39186,Tigre,A,956
325,39328,Tigre,D,39352,Retiro,A,961
326,39397,Retiro,D,39421,Tigre,A,697
327,39517,Tigre,D,39541,Retiro,A,1127
328,39689,Retiro,D,39713,Tigre,A,1315
329,39771,Tigre,D,39795,Retiro,A,1243
330,39923,Retiro,D,39947,Tigre,A,1124
331,39996,Tigre,D,40020,Retiro,A,1188
332,40131,Retiro,D,40155,Tigre,A,1239
333,40236,Tigre,D,40260,Retiro,A,965
334,40387,Retiro,D,40411,Tigre,A,1238
335,40516,Tigre,D,40540,Retiro,A,950
336,40618,Retiro,D,40642,Tigre,A,1536
337,40748,Tigre,D,40772,Retiro,A,493
338,40877,Retiro,D,40901,Tigre,A,919
339,40980,Tigre,D,41004,Retiro,A,666
340,41093,Retiro,D,41117,Tigre,A,1036
341,41237,Tigre,D,41261,Retiro,A,649
342,41369,Retiro,D,41393,Tigre,A,1384
343,41480,Tigre,D,41504,Retiro,A,1153
344,41572,Retiro,D,41596,Tigre,A,1146
345,41711,Tigre,D,41735,Retiro,A,666
346,41813,Retiro,D,41837,Tigre,A,1135
347,41958,Tigre,D,41982,Retiro,A,816
348,42078,Retiro,D,42102,Tigre,A,713
349,42193,Tigre,D,42217,Retiro,A,972
350,42287,Retiro,D,42311,Tigre,A,1010
351,42436,Tigre,D,42460,Retiro,A,367
352,42554,Retiro,D,42578,Tigre,A,937
353,42673,Tigre,D,42697,Retiro,A,1187
354,42762,Retiro,D,42786,Tigre,A,1072
355,42919,Tigre,D,42943,Retiro,A,993
356,43032,Retiro,D,43056,Tigre,A,589
357,43163,Tigre,D,43187,Retiro,A,838
358,43251,Retiro,D,43275,Tigre,A,928
359,43353,Tigre,D,43377,Retiro,A,750
360,43524,Retiro,D,43548,Tigre,A,1035
361,43619,Tigre,D,43643,Retiro,A,1165
362,43749,Retiro,D,43773,Tigre,A,1200
363,43836,Tigre,D,43860,Retiro,A,1261
364,43978,Retiro,D,44002,Tigre,A,858
365,44109,Tigre,D,44133,Retiro,A,574
366,44190,Retiro,D,44214,Tigre,A,1222
367,44315,Tigre,D,44339,Retiro,A,898
368,44489,Retiro,D,44513,Tigre,A,837
369,44586,Tigre,D,44610,Retiro,A,979
370,44698,Retiro,D,44722,Tigre,A,1083
371,44825,Tigre,D,44849,Retiro,A,1346
372,44924,Retiro,D,44948,Tigre,A,862
373,45046,Tigre,D,45070,Retiro,A,1083
374,45158,Retiro,D,45182,Tigre,A,1269
375,45270,Tigre,D,45294,Retiro,A,1205
376,45408,Retiro,D,45432,Tigre,A,693
377,45542,Tigre,D,45566,Retiro,A,586
378,45636,Retiro,D,45660,Tigre,A,944
379,45774,Tigre,D,45798,Retiro,A,915
380,45880,Retiro,D,45904,Tigre,A,769
381,46037,Tigre,D,46061,Retiro,A,1136
382,46160,Retiro,D,46184,Tigre,A,945
383,46234,Tigre,D,46258,Retiro,A,1227
384,46385,Retiro,D,46409,Tigre,A,956
385,46475,Tigre,D,46499,Retiro,A,566
386,46610,Retiro,D,46634,Tigre,A,1274
387,46729,Tigre,D,46753,Retiro,A,1099
388,46861,Retiro,D,46885,Tigre,A,595
389,46976,Tigre,D,47000,Retiro,A,1096
390,47129,Retiro,D,47153,Tigre,A,862
391,47233,Tigre,D,47257,Retiro,A,1063
392,47347,Retiro,D,47371,Tigre,A,1079
393,47484,Tigre,D,47508,Retiro,A,1130
394,47572,Retiro,D,47596,Tigre,A,1138
395,47690,Tigre,D,47714,Retiro,A,972
396,47837,Retiro,D,47861,Tigre,A,606
397,47912,Tigre,D,47936,Retiro,A,1028
398,48055,Retiro,D,48079,Tigre,A,1134
399,48180,Tigre,D,48204,Retiro,A,1071
400,48276,Retiro,D,48300,Tigre,A,1056
401,48409,Tigre,D,48433,Retiro,A,1029
402,48543,Retiro,D,48567,Tigre,A,789
403,48688,Tigre,D,48712,Retiro,A,974
404,48809,Retiro,D,48833,Tigre,A,916
405,48893,Tigre,D,48917,Retiro,A,1397
406,48992,Retiro,D,49016,Tigre,A,1045
407,49116,Tigre,D,49140,Retiro,A,1101
408,49238,Retiro,D,49262,Tigre,A,1038
409,49368,Tigre,D,49392,Retiro,A,1150
410,49482,Retiro,D,49506,Tigre,A,1076
411,49611,Tigre,D,49635,Retiro,A,870
412,49743,Retiro,D,49767,Tigre,A,867
413,49864,Tigre,D,49888,Retiro,A,926
414,49981,Retiro,D,50005,Tigre,A,1255
415,50120,Tigre,D,50144,Retiro,A,907
416,50226,Retiro,D,50250,Tigre,A,1009
417,50314,Tigre,D,50338,Retiro,A,1161
418,50480,Retiro,D,50504,Tigre,A,829
419,50575,Tigre,D,50599,Retiro,A,911
420,50672,Retiro,D,50696,Tigre,A,600
421,50840,Tigre,D,50864,Retiro,A,721
422,50939,Retiro,D,50963,Tigre,A,819
423,51067,Tigre,D,51091,Retiro,A,728
424,51185,Retiro,D,51209,Tigre,A,667
425,51276,Tigre,D,51300,Retiro,A,1027
426,51420,Retiro,D,51444,Tigre,A,1052
427,51559,Tigre,D,51583,Retiro,A,1170
428,51674,Retiro,D,51698,Tigre,A,1491
429,51760,Tigre,D,51784,Retiro,A,1321
430,51921,Retiro,D,51945,Tigre,A,897
431,51992,Tigre,D,52016,Retiro,A,1113
432,52156,Retiro,D,52180,Tigre,A,559
433,52285,Tigre,D,52309,Retiro,A,1108
434,52359,Retiro,D,52383,Tigre,A,979
435,52523,Tigre,D,52547,Retiro,A,756
436,52599,Retiro,D,52623,Tigre,A,865
437,52745,Tigre,D,52769,Retiro,A,1077
438,52843,Retiro,D,52867,Tigre,A,684
439,53006,Tigre,D,53030,Retiro,A,956
440,53081,Retiro,D,53105,Tigre,A,1160
441,53214,Tigre,D,53238,Retiro,A,1334
442,53365,Retiro,D,53389,Tigre,A,974
443,53475,Tigre,D,53499,Retiro,A,1079
444,53552,Retiro,D,53576,Tigre,A,1267
445,53673,Tigre,D,53697,Retiro,A,916
446,53849,Retiro,D,53873,Tigre,A,1092
447,53969,Tigre,D,53993,Retiro,A,844
448,54049,Retiro,D,54073,Tigre,A,672
449,54203,Tigre,D,54227,Retiro,A,815
450,54289,Retiro,D,54313,Tigre,A,731
451,54433,Tigre,D,54457,Retiro,A,1137
452,54510,Retiro,D,54534,Tigre,A,1054
453,54641,Tigre,D,54665,Retiro,A,788
454,54798,Retiro,D,54822,Tigre,A,1031
455,54912,Tigre,D,54936,Retiro,A,729
456,55031,Retiro,D,55055,Tigre,A,994
457,55163,Tigre,D,55187,Retiro,A,874
458,55267,Retiro,D,55291,Tigre,A,1495
459,55372,Tigre,D,55396,Retiro,A,1353
460,55499,Retiro,D,55523,Tigre,A,637
461,55639,Tigre,D,55663,Retiro,A,932
462,55735,Retiro,D,55759,Tigre,A,1144
463,55872,Tigre,D,55896,Retiro,A,1164
464,55957,Retiro,D,55981,Tigre,A,1107
465,56116,Tigre,D,56140,Retiro,A,861
466,56200,Retiro,D,56224,Tigre,A,899
467,56326,Tigre,D,56350,Retiro,A,800
468,56480,Retiro,D,56504,Tigre,A,678
469,56557,Tigre,D,56581,Retiro,A,941
470,56721,Retiro,D,56745,Tigre,A,1078
471,56790,Tigre,D,56814,Retiro,A,992
472,56921,Retiro,D,56945,Tigre,A,1123
473,57056,Tigre,D,57080,Retiro,A,1302
474,57167,Retiro,D,57191,Tigre,A,961
475,57281,Tigre,D,57305,Retiro,A,1356
476,57420,Retiro,D,57444,Tigre,A,1039
477,57532,Tigre,D,57556,Retiro,A,980
478,57689,Retiro,D,57713,Tigre,A,1120
479,57776,Tigre,D,57800,Retiro,A,1362
480,57913,Retiro,D,57937,Tigre,A,1435
481,58017,Tigre,D,58041,Retiro,A,721
482,58120,Retiro,D,58144,Tigre,A,1047
483,58252,Tigre,D,58276,Retiro,A,820
484,58352,Retiro,D,58376,Tigre,A,823
485,58490,Tigre,D,58514,Retiro,A,953
486,58590,Retiro,D,58614,Tigre,A,1206
487,58733,Tigre,D,58757,Retiro,A,815
488,58837,Retiro,D,58861,Tigre,A,988
489,58993,Tigre,D,59017,Retiro,A,831
490,59102,Retiro,D,59126,Tigre,A,1334
491,59210,Tigre,D,59234,Retiro,A,827
492,59353,Retiro,D,59377,Tigre,A,1307
493,59435,Tigre,D,59459,Retiro,A,1390
494,59597,Retiro,D,59621,Tigre,A,1126
495,59683,Tigre,D,59707,Retiro,A,977
496,59805,Retiro,D,59829,Tigre,A,925
497,59958,Tigre,D,59982,Retiro,A,1428
498,60048,Retiro,D,60072,Tigre,A,904
499,60197,Tigre,D,60221,Retiro,A,948
500,60284,Retiro,D,60308,Tigre,A,1019
501,60448,Tigre,D,60472,Retiro,A,597
502,60511,Retiro,D,60535,Tigre,A,941
503,60669,Tigre,D,60693,Retiro,A,880
504,60784,Retiro,D,60808,Tigre,A,1290
505,60873,Tigre,D,60897,Retiro,A,1087
506,60990,Retiro,D,61014,Tigre,A,758
507,61162,Tigre,D,61186,Retiro,A,1356
508,61266,Retiro,D,61290,Tigre,A,904
509,61354,Tigre,D,61378,Retiro,A,732
510,61516,Retiro,D,61540,Tigre,A,1313
511,61631,Tigre,D,61655,Retiro,A,944
512,61749,Retiro,D,61773,Tigre,A,910
513,61866,Tigre,D,61890,Retiro,A,831
514,61957,Retiro,D,61981,Tigre,A,1129
515,62076,Tigre,D,62100,Retiro,A,853
516,62242,Retiro,D,62266,Tigre,A,1072
517,62329,Tigre,D,62353,Retiro,A,1064
518,62467,Retiro,D,62491,Tigre,A,726
519,62588,Tigre,D,62612,Retiro,A,1085
520,62716,Retiro,D,62740,Tigre,A,959
521,62843,Tigre,D,62867,Retiro,A,1184
522,62925,Retiro,D,62949,Tigre,A,1107
523,63079,Tigre,D,63103,Retiro,A,1110
524,63158,Retiro,D,63182,Tigre,A,1103
525,63324,Tigre,D,63348,Retiro,A,1123
526,63436,Retiro,D,63460,Tigre,A,761
527,63520,Tigre,D,63544,Retiro,A,956
528,63674,Retiro,D,63698,Tigre,A,1132
529,63783,Tigre,D,63807,Retiro,A,668
530,63921,Retiro,D,63945,Tigre,A,726
531,64026,Tigre,D,64050,Retiro,A,1418
532,64162,Retiro,D,64186,Tigre,A,1028
533,64255,Tigre,D,64279,Retiro,A,1187
534,64399,Retiro,D,64423,Tigre,A,1305
535,64516,Tigre,D,64540,Retiro,A,1109
536,64606,Retiro,D,64630,Tigre,A,1654
537,64742,Tigre,D,64766,Retiro,A,1001
538,64883,Retiro,D,64907,Tigre,A,1092
539,64992,Tigre,D,65016,Retiro,A,840
540,65084,Retiro,D,65108,Tigre,A,859
541,65249,Tigre,D,65273,Retiro,A,793
542,65355,Retiro,D,65379,Tigre,A,523
543,65476,Tigre,D,65500,Retiro,A,1275
544,65605,Retiro,D,65629,Tigre,A,1074
545,65672,Tigre,D,65696,Retiro,A,797
546,65818,Retiro,D,65842,Tigre,A,1074
547,65914,Tigre,D,65938,Retiro,A,1030
548,66046,Retiro,D,66070,Tigre,A,688
549,66176,Tigre,D,66200,Retiro,A,1249
550,66327,Retiro,D,66351,Tigre,A,726
551,66420,Tigre,D,66444,Retiro,A,941
552,66535,Retiro,D,66559,Tigre,A,835
553,66632,Tigre,D,66656,Retiro,A,960
554,66764,Retiro,D,66788,Tigre,A,678
555,66896,Tigre,D,66920,Retiro,A,1071
556,67046,Retiro,D,67070,Tigre,A,1094
557,67148,Tigre,D,67172,Retiro,A,1151
558,67281,Retiro,D,67305,Tigre,A,982
559,67380,Tigre,D,67404,Retiro,A,1086
560,67470,Retiro,D,67494,Tigre,A,818
561,67593,Tigre,D,67617,Retiro,A,1064
562,67768,Retiro,D,67792,Tigre,A,793
563,67879,Tigre,D,67903,Retiro,A,939
564,67952,Retiro,D,67976,Tigre,A,996
565,68091,Tigre,D,68115,Retiro,A,1105
566,68235,Retiro,D,68259,Tigre,A,861
567,68362,Tigre,D,68386,Retiro,A,897
