service id,hora,origen,tipo,hora,destino,tipo,demanda (pax)
128,15677,Retiro,D,15701,Tigre,A,904
129,15780,Tigre,D,15804,Retiro,A,1337
130,15897,Retiro,D,15921,Tigre,A,1063
131,16012,Tigre,D,16036,Retiro,A,1004
132,16142,Retiro,D,16166,Tigre,A,667
133,16230,Tigre,D,16254,Retiro,A,1076
134,16380,Retiro,D,16404,Tigre,A,1253
135,16525,Tigre,D,16549,Retiro,A,652
136,16617,Retiro,D,16641,Tigre,A,1087
137,16712,Tigre,D,16736,Retiro,A,1238
138,16873,Retiro,D,16897,Tigre,A,1102
139,16979,Tigre,D,17003,Retiro,A,1165
140,17118,Retiro,D,17142,Tigre,A,753
141,17207,Tigre,D,17231,Retiro,A,744
142,17326,Retiro,D,17350,Tigre,A,1040
143,17444,Tigre,D,17468,Retiro,A,1222
144,17559,Retiro,D,17583,Tigre,A,1000
145,17707,Tigre,D,17731,Retiro,A,1225
146,17820,Retiro,D,17844,Tigre,A,1035
147,17963,Tigre,D,17987,Retiro,A,1112
148,18038,Retiro,D,18062,Tigre,A,1069
149,18183,Tigre,D,18207,Retiro,A,1378
150,18275,Retiro,D,18299,Tigre,A,1329
151,18402,Tigre,D,18426,Retiro,A,839
152,18536,Retiro,D,18560,Tigre,A,1370
153,18673,Tigre,D,18697,Retiro,A,402
154,18778,Retiro,D,18802,Tigre,A,767
155,18918,Tigre,D,18942,Retiro,A,1161
156,19017,Retiro,D,19041,Tigre,A,1013
157,19164,Tigre,D,19188,Retiro,A,754
158,19246,Retiro,D,19270,Tigre,A,904
159,19353,Tigre,D,19377,Retiro,A,818
160,19477,Retiro,D,19501,Tigre,A,634
161,19623,Tigre,D,19647,Retiro,A,791
162,19757,Retiro,D,19781,Tigre,A,935
163,19833,Tigre,D,19857,Retiro,A,1046
164,19957,Retiro,D,19981,Tigre,A,819
165,20092,Tigre,D,20116,Retiro,A,1192
166,20231,Retiro,D,20255,Tigre,A,754
167,20325,Tigre,D,20349,Retiro,A,754
168,20453,Retiro,D,20477,Tigre,A,990
169,20597,Tigre,D,20621,Retiro,A,1082
170,20729,Retiro,D,20753,Tigre,A,1569
171,20844,Tigre,D,20868,Retiro,A,1483
172,20957,Retiro,D,20981,Tigre,A,1054
173,21058,Tigre,D,21082,Retiro,A,865
174,21162,Retiro,D,21186,Tigre,A,882
175,21289,Tigre,D,21313,Retiro,A,1197
176,21413,Retiro,D,21437,Tigre,A,1317
177,21512,Tigre,D,21536,Retiro,A,773
178,21670,Retiro,D,21694,Tigre,A,976
179,21781,Tigre,D,21805,Retiro,A,1197
180,21907,Retiro,D,21931,Tigre,A,1111
181,22005,Tigre,D,22029,Retiro,A,1114
182,22120,Retiro,D,22144,Tigre,A,553
183,22280,Tigre,D,22304,Retiro,A,714
184,22403,Retiro,D,22427,Tigre,A,1072
185,22525,Tigre,D,22549,Retiro,A,1196
186,22627,Retiro,D,22651,Tigre,A,1294
187,22718,Tigre,D,22742,Retiro,A,1319
188,22889,Retiro,D,22913,Tigre,A,1015
189,22967,Tigre,D,22991,Retiro,A,796
190,23117,Retiro,D,23141,Tigre,A,937
191,23212,Tigre,D,23236,Retiro,A,1132
192,23357,Retiro,D,23381,Tigre,A,985
193,23477,Tigre,D,23501,Retiro,A,943
194,23603,Retiro,D,23627,Tigre,A,1073
195,23723,Tigre,D,23747,Retiro,A,778
196,23804,Retiro,D,23828,Tigre,A,835
197,23959,Tigre,D,23983,Retiro,A,1109
198,24052,Retiro,D,24076,Tigre,A,976
199,24168,Tigre,D,24192,Retiro,A,884
200,24318,Retiro,D,24342,Tigre,A,1065
201,24429,Tigre,D,24453,Retiro,A,771
202,24522,Retiro,D,24546,Tigre,A,934
203,24630,Tigre,D,24654,Retiro,A,1227
204,24783,Retiro,D,24807,Tigre,A,1028
205,24912,Tigre,D,24936,Retiro,A,949
206,25034,Retiro,D,25058,Tigre,A,1074
207,25131,Tigre,D,25155,Retiro,A,887
208,25244,Retiro,D,25268,Tigre,A,1158
209,25367,Tigre,D,25391,Retiro,A,757
210,25485,Retiro,D,25509,Tigre,A,656
211,25638,Tigre,D,25662,Retiro,A,1224
212,25746,Retiro,D,25770,Tigre,A,1179
213,25856,Tigre,D,25880,Retiro,A,1369
214,26002,Retiro,D,26026,Tigre,A,1175
215,26099,Tigre,D,26123,Retiro,A,1081
216,26229,Retiro,D,26253,Tigre,A,944
217,26367,Tigre,D,26391,Retiro,A,1091
218,26456,Retiro,D,26480,Tigre,A,838
219,26601,Tigre,D,26625,Retiro,A,675
220,26698,Retiro,D,26722,Tigre,A,904
221,26844,Tigre,D,26868,Retiro,A,896
222,26934,Retiro,D,26958,Tigre,A,878
223,27052,Tigre,D,27076,Retiro,A,826
224,27209,Retiro,D,27233,Tigre,A,987
225,27280,Tigre,D,27304,Retiro,A,776
226,27411,Retiro,D,27435,Tigre,A,1113
227,27561,Tigre,D,27585,Retiro,A,1073
228,27661,Retiro,D,27685,Tigre,A,960
229,27773,Tigre,D,27797,Retiro,A,979
230,27888,Retiro,D,27912,Tigre,A,1105
231,27994,Tigre,D,28018,Retiro,A,1315
232,28161,Retiro,D,28185,Tigre,A,951
233,28248,Tigre,D,28272,Retiro,A,886
234,28387,Retiro,D,28411,Tigre,A,1067
235,28524,Tigre,D,28548,Retiro,A,1400
236,28629,Retiro,D,28653,Tigre,A,1000
237,28715,Tigre,D,28739,Retiro,A,1155
238,28831,Retiro,D,28855,Tigre,A,932
239,29001,Tigre,D,29025,Retiro,A,768
240,29124,Retiro,D,29148,Tigre,A,873
241,29244,Tigre,D,29268,Retiro,A,810
242,29325,Retiro,D,29349,Tigre,A,1093
243,29452,Tigre,D,29476,Retiro,A,862
244,29602,Retiro,D,29626,Tigre,A,1149
245,29702,Tigre,D,29726,Retiro,A,1286
246,29832,Retiro,D,29856,Tigre,A,1069
247,29949,Tigre,D,29973,Retiro,A,805
248,30037,Retiro,D,30061,Tigre,A,1233
249,30188,Tigre,D,30212,Retiro,A,864
250,30287,Retiro,D,30311,Tigre,A,719
251,30449,Tigre,D,30473,Retiro,A,932
252,30525,Retiro,D,30549,Tigre,A,985
253,30649,Tigre,D,30673,Retiro,A,900
254,30792,Retiro,D,30816,Tigre,A,1058
255,30870,Tigre,D,30894,Retiro,A,1379
256,31005,Retiro,D,31029,Tigre,A,817
257,31124,Tigre,D,31148,Retiro,A,500
258,31257,Retiro,D,31281,Tigre,A,1112
259,31388,Tigre,D,31412,Retiro,A,966
260,31485,Retiro,D,31509,Tigre,A,1190
261,31617,Tigre,D,31641,Retiro,A,769
262,31767,Retiro,D,31791,Tigre,A,883
263,31855,Tigre,D,31879,Retiro,A,1204
264,31954,Retiro,D,31978,Tigre,A,953
265,32083,Tigre,D,32107,Retiro,A,1273
266,32233,Retiro,D,32257,Tigre,A,1629
267,32353,Tigre,D,32377,Retiro,A,721
268,32469,Retiro,D,32493,Tigre,A,1155
269,32553,Tigre,D,32577,Retiro,A,971
270,32723,Retiro,D,32747,Tigre,A,901
271,32809,Tigre,D,32833,Retiro,A,1078
272,32952,Retiro,D,32976,Tigre,A,709
273,33089,Tigre,D,33113,Retiro,A,879
274,33174,Retiro,D,33198,Tigre,A,967
275,33273,Tigre,D,33297,Retiro,A,1289
276,33425,Retiro,D,33449,Tigre,A,854
277,33534,Tigre,D,33558,Retiro,A,953
278,33682,Retiro,D,33706,Tigre,A,662
279,33802,Tigre,D,33826,Retiro,A,597
280,33893,Retiro,D,33917,Tigre,A,744
281,34031,Tigre,D,34055,Retiro,A,1105
282,34144,Retiro,D,34168,Tigre,A,869
283,34281,Tigre,D,34305,Retiro,A,853
284,34396,Retiro,D,34420,Tigre,A,1204
285,34515,Tigre,D,34539,Retiro,A,711
286,34636,Retiro,D,34660,Tigre,A,894
287,34726,Tigre,D,34750,Retiro,A,1018
288,34844,Retiro,D,34868,Tigre,A,638
289,34965,Tigre,D,34989,Retiro,A,1024
290,35109,Retiro,D,35133,Tigre,A,844
291,35212,Tigre,D,35236,Retiro,A,1063
292,35331,Retiro,D,35355,Tigre,A,1186
293,35475,Tigre,D,35499,Retiro,A,1108
294,35592,Retiro,D,35616,Tigre,A,927
295,35693,Tigre,D,35717,Retiro,A,1055
296,35826,Retiro,D,35850,Tigre,A,895
297,35956,Tigre,D,35980,Retiro,A,1376
298,36068,Retiro,D,36092,Tigre,A,1069
299,36163,Tigre,D,36187,Retiro,A,1115
300,36328,Retiro,D,36352,Tigre,A,1266
301,36444,Tigre,D,36468,Retiro,A,779
302,36522,Retiro,D,36546,Tigre,A,1023
303,36637,Tigre,D,36661,Retiro,A,883
304,36784,Retiro,D,36808,Tigre,A,611
305,36903,Tigre,D,36927,Retiro,A,1082
306,36992,Retiro,D,37016,Tigre,A,896
307,37165,Tigre,D,37189,Retiro,A,1034
308,37253,Retiro,D,37277,Tigre,A,1146
309,37404,Tigre,D,37428,Retiro,A,927
310,37519,Retiro,D,37543,Tigre,A,1087
311,37624,Tigre,D,37648,Retiro,A,1233
312,37711,Retiro,D,37735,Tigre,A,1045
313,37875,Tigre,D,37899,Retiro,A,573
314,37996,Retiro,D,38020,Tigre,A,934
315,38072,Tigre,D,38096,Retiro,A,1009
316,38236,Retiro,D,38260,Tigre,A,1243
317,38340,Tigre,D,38364,Retiro,A,970
318,38475,Retiro,D,38499,Tigre,A,1307
319,38583,Tigre,D,38607,Retiro,A,1199
320,38688,Retiro,D,38712,Tigre,A,1094
321,38840,Tigre,D,38864,Retiro,A,632
322,38919,Retiro,D,38943,Tigre,A,1335
323,39062,Tigre,D,39086,Retiro,A,888
324,39174,Retiro,D,39198,Tigre,A,1142
325,39309,Tigre,D,39333,Retiro,A,963
326,39425,Retiro,D,39449,Tigre,A,881
327,39520,Tigre,D,39544,Retiro,A,1186
328,39648,Retiro,D,39672,Tigre,A,1400
329,39797,Tigre,D,39821,Retiro,A,756
330,39893,Retiro,D,39917,Tigre,A,1200
331,40024,Tigre,D,40048,Retiro,A,786
332,40157,Retiro,D,40181,Tigre,A,1050
333,40254,Tigre,D,40278,Retiro,A,1528
334,40396,Retiro,D,40420,Tigre,A,767
335,40479,Tigre,D,40503,Retiro,A,193
336,40611,Retiro,D,40635,Tigre,A,808
337,40730,Tigre,D,40754,Retiro,A,1521
338,40836,Retiro,D,40860,Tigre,A,1105
339,41005,Tigre,D,41029,Retiro,A,1185
340,41114,Retiro,D,41138,Tigre,A,705
341,41218,Tigre,D,41242,Retiro,A,988
342,41332,Retiro,D,41356,Tigre,A,863
343,41478,Tigre,D,41502,Retiro,A,1009
344,41558,Retiro,D,41582,Tigre,A,892
345,41709,Tigre,D,41733,Retiro,A,717
346,41817,Retiro,D,41841,Tigre,A,932
347,41927,Tigre,D,41951,Retiro,A,614
348,42039,Retiro,D,42063,Tigre,A,1251
349,42158,Tigre,D,42182,Retiro,A,708
350,42271,Retiro,D,42295,Tigre,A,811
351,42390,Tigre,D,42414,Retiro,A,922
352,42558,Retiro,D,42582,Tigre,A,711
353,42633,Tigre,D,42657,Retiro,A,799
354,42796,Retiro,D,42820,Tigre,A,1681
355,42912,Tigre,D,42936,Retiro,A,1044
356,43032,Retiro,D,43056,Tigre,A,1159
357,43112,Tigre,D,43136,Retiro,A,1224
358,43288,Retiro,D,43312,Tigre,A,859
359,43363,Tigre,D,43387,Retiro,A,1245
360,43527,Retiro,D,43551,Tigre,A,1130
361,43591,Tigre,D,43615,Retiro,A,604
362,43744,Retiro,D,43768,Tigre,A,1114
363,43873,Tigre,D,43897,Retiro,A,1069
364,43985,Retiro,D,44009,Tigre,A,902
365,44094,Tigre,D,44118,Retiro,A,1095
366,44190,Retiro,D,44214,Tigre,A,969
367,44360,Tigre,D,44384,Retiro,A,1006
368,44460,Retiro,D,44484,Tigre,A,1156
369,44599,Tigre,D,44623,Retiro,A,852
370,44727,Retiro,D,44751,Tigre,A,900
371,44818,Tigre,D,44842,Retiro,A,920
372,44914,Retiro,D,44938,Tigre,A,1000
373,45034,Tigre,D,45058,Retiro,A,930
374,45209,Retiro,D,45233,Tigre,A,1096
375,45285,Tigre,D,45309,Retiro,A,1027
376,45396,Retiro,D,45420,Tigre,A,910
377,45542,Tigre,D,45566,Retiro,A,1185
378,45669,Retiro,D,45693,Tigre,A,977
379,45799,Tigre,D,45823,Retiro,A,1327
380,45916,Retiro,D,45940,Tigre,A,1363
381,46020,Tigre,D,46044,Retiro,A,1142
382,46138,Retiro,D,46162,Tigre,A,869
383,46261,Tigre,D,46285,Retiro,A,1127
384,46407,Retiro,D,46431,Tigre,A,1248
385,46510,Tigre,D,46534,Retiro,A,817
386,46630,Retiro,D,46654,Tigre,A,733
387,46736,Tigre,D,46760,Retiro,A,972
388,46856,Retiro,D,46880,Tigre,A,916
389,46999,Tigre,D,47023,Retiro,A,1035
390,47109,Retiro,D,47133,Tigre,A,1122
391,47195,Tigre,D,47219,Retiro,A,846
392,47338,Retiro,D,47362,Tigre,A,1040
393,47460,Tigre,D,47484,Retiro,A,727
394,47588,Retiro,D,47612,Tigre,A,971
395,47724,Tigre,D,47748,Retiro,A,889
396,47803,Retiro,D,47827,Tigre,A,818
397,47940,Tigre,D,47964,Retiro,A,1226
398,48036,Retiro,D,48060,Tigre,A,821
399,48187,Tigre,D,48211,Retiro,A,1244
400,48287,Retiro,D,48311,Tigre,A,1016
401,48430,Tigre,D,48454,Retiro,A,883
402,48512,Retiro,D,48536,Tigre,A,1320
403,48648,Tigre,D,48672,Retiro,A,766
404,48800,Retiro,D,48824,Tigre,A,821
405,48917,Tigre,D,48941,Retiro,A,621
406,49021,Retiro,D,49045,Tigre,A,1225
407,49122,Tigre,D,49146,Retiro,A,772
408,49257,Retiro,D,49281,Tigre,A,634
409,49363,Tigre,D,49387,Retiro,A,1003
410,49524,Retiro,D,49548,Tigre,A,1206
411,49632,Tigre,D,49656,Retiro,A,799
412,49721,Retiro,D,49745,Tigre,A,945
413,49854,Tigre,D,49878,Retiro,A,987
414,49984,Retiro,D,50008,Tigre,A,676
415,50101,Tigre,D,50125,Retiro,A,1084
416,50241,Retiro,D,50265,Tigre,A,1166
417,50313,Tigre,D,50337,Retiro,A,1239
418,50484,Retiro,D,50508,Tigre,A,800
419,50569,Tigre,D,50593,Retiro,A,1263
420,50719,Retiro,D,50743,Tigre,A,981
421,50830,Tigre,D,50854,Retiro,A,1171
422,50924,Retiro,D,50948,Tigre,A,845
423,51065,Tigre,D,51089,Retiro,A,954
424,51205,Retiro,D,51229,Tigre,A,1404
425,51316,Tigre,D,51340,Retiro,A,831
426,51427,Retiro,D,51451,Tigre,A,881
427,51552,Tigre,D,51576,Retiro,A,1038
428,51638,Retiro,D,51662,Tigre,A,1056
429,51773,Tigre,D,51797,Retiro,A,795
430,51877,Retiro,D,51901,Tigre,A,1121
431,52020,Tigre,D,52044,Retiro,A,1099
432,52152,Retiro,D,52176,Tigre,A,1079
433,52289,Tigre,D,52313,Retiro,A,969
434,52357,Retiro,D,52381,Tigre,A,1392
435,52489,Tigre,D,52513,Retiro,A,877
436,52615,Retiro,D,52639,Tigre,A,946
437,52741,Tigre,D,52765,Retiro,A,875
438,52877,Retiro,D,52901,Tigre,A,931
439,52992,Tigre,D,53016,Retiro,A,876
440,53100,Retiro,D,53124,Tigre,A,874
441,53226,Tigre,D,53250,Retiro,A,1551
442,53317,Retiro,D,53341,Tigre,A,1121
443,53435,Tigre,D,53459,Retiro,A,1053
444,53577,Retiro,D,53601,Tigre,A,1157
445,53697,Tigre,D,53721,Retiro,A,1046
446,53848,Retiro,D,53872,Tigre,A,1138
447,53968,Tigre,D,53992,Retiro,A,663
448,54068,Retiro,D,54092,Tigre,A,1120
449,54208,Tigre,D,54232,Retiro,A,1118
450,54299,Retiro,D,54323,Tigre,A,989
451,54414,Tigre,D,54438,Retiro,A,1569
452,54530,Retiro,D,54554,Tigre,A,1084
453,54650,Tigre,D,54674,Retiro,A,963
454,54774,Retiro,D,54798,Tigre,A,929
455,54885,Tigre,D,54909,Retiro,A,1182
456,55038,Retiro,D,55062,Tigre,A,806
457,55131,Tigre,D,55155,Retiro,A,966
458,55264,Retiro,D,55288,Tigre,A,1318
459,55393,Tigre,D,55417,Retiro,A,832
460,55526,Retiro,D,55550,Tigre,A,907
461,55633,Tigre,D,55657,Retiro,A,1213
462,55764,Retiro,D,55788,Tigre,A,954
463,55848,Tigre,D,55872,Retiro,A,1539
464,56000,Retiro,D,56024,Tigre,A,1291
465,56126,Tigre,D,56150,Retiro,A,850
466,56209,Retiro,D,56233,Tigre,A,1044
467,56310,Tigre,D,56334,Retiro,A,777
468,56437,Retiro,D,56461,Tigre,A,1088
469,56558,Tigre,D,56582,Retiro,A,893
470,56690,Retiro,D,56714,Tigre,A,1102
471,56820,Tigre,D,56844,Retiro,A,880
472,56953,Retiro,D,56977,Tigre,A,1028
473,57069,Tigre,D,57093,Retiro,A,1090
474,57190,Retiro,D,57214,Tigre,A,818
475,57326,Tigre,D,57350,Retiro,A,1002
476,57419,Retiro,D,57443,Tigre,A,697
477,57541,Tigre,D,57565,Retiro,A,993
478,57646,Retiro,D,57670,Tigre,A,1169
479,57787,Tigre,D,57811,Retiro,A,737
480,57903,Retiro,D,57927,Tigre,A,917
481,58004,Tigre,D,58028,Retiro,A,824
482,58116,Retiro,D,58140,Tigre,A,875
483,58287,Tigre,D,58311,Retiro,A,1054
484,58388,Retiro,D,58412,Tigre,A,1024
485,58473,Tigre,D,58497,Retiro,A,1046
486,58607,Retiro,D,58631,Tigre,A,1287
487,58719,Tigre,D,58743,Retiro,A,1058
488,58851,Retiro,D,58875,Tigre,A,856
489,58966,Tigre,D,58990,Retiro,A,912
490,59097,Retiro,D,59121,Tigre,A,1044
491,59234,Tigre,D,59258,Retiro,A,829
492,59354,Retiro,D,59378,Tigre,A,1049
493,59476,Tigre,D,59500,Retiro,A,787
494,59594,Retiro,D,59618,Tigre,A,772
495,59698,Tigre,D,59722,Retiro,A,788
496,59848,Retiro,D,59872,Tigre,A,1231
497,59949,Tigre,D,59973,Retiro,A,578
498,60039,Retiro,D,60063,Tigre,A,874
499,60173,Tigre,D,60197,Retiro,A,1071
500,289,Retiro,D,313,Tigre,A,1109
501,447,Tigre,D,471,Retiro,A,985
502,567,Retiro,D,591,Tigre,A,1199
503,658,Tigre,D,682,Retiro,A,909
504,772,Retiro,D,796,Tigre,A,847
505,912,Tigre,D,936,Retiro,A,820
506,1025,Retiro,D,1049,Tigre,A,1008
507,1115,Tigre,D,1139,Retiro,A,929
508,1249,Retiro,D,1273,Tigre,A,787
509,1386,Tigre,D,1410,Retiro,A,878
510,1500,Retiro,D,1524,Tigre,A,1354
511,1593,Tigre,D,1617,Retiro,A,890
512,1765,Retiro,D,1789,Tigre,A,878
513,1885,Tigre,D,1909,Retiro,A,1160
514,1993,Retiro,D,2017,Tigre,A,853
515,2076,Tigre,D,2100,Retiro,A,1296
516,2228,Retiro,D,2252,Tigre,A,1158
517,2352,Tigre,D,2376,Retiro,A,575
518,2458,Retiro,D,2482,Tigre,A,965
519,2562,Tigre,D,2586,Retiro,A,1160
520,2695,Retiro,D,2719,Tigre,A,1018
521,2828,Tigre,D,2852,Retiro,A,664
522,2911,Retiro,D,2935,Tigre,A,1076
523,3080,Tigre,D,3104,Retiro,A,755
524,3171,Retiro,D,3195,Tigre,A,1237
525,3303,Tigre,D,3327,Retiro,A,1076
526,3439,Retiro,D,3463,Tigre,A,1035
527,3526,Tigre,D,3550,Retiro,A,910
528,3645,Retiro,D,3669,Tigre,A,707
529,3796,Tigre,D,3820,Retiro,A,833
530,3923,Retiro,D,3947,Tigre,A,1164
531,4037,Tigre,D,4061,Retiro,A,1166
532,4143,Retiro,D,4167,Tigre,A,985
533,4278,Tigre,D,4302,Retiro,A,742
534,4350,Retiro,D,4374,Tigre,A,612
535,4471,Tigre,D,4495,Retiro,A,1177
536,4600,Retiro,D,4624,Tigre,A,1059
537,4712,Tigre,D,4736,Retiro,A,1069
538,4854,Retiro,D,4878,Tigre,A,959
539,4981,Tigre,D,5005,Retiro,A,961
540,5084,Retiro,D,5108,Tigre,A,1165
541,5206,Tigre,D,5230,Retiro,A,1012
542,5363,Retiro,D,5387,Tigre,A,1183
543,5442,Tigre,D,5466,Retiro,A,1167
544,5561,Retiro,D,5585,Tigre,A,1019
545,5674,Tigre,D,5698,Retiro,A,633
546,5838,Retiro,D,5862,Tigre,A,1100
547,5951,Tigre,D,5975,Retiro,A,1104
548,6036,Retiro,D,6060,Tigre,A,996
549,6158,Tigre,D,6182,Retiro,A,972
550,6271,Retiro,D,6295,Tigre,A,1097
551,6416,Tigre,D,6440,Retiro,A,591
552,6550,Retiro,D,6574,Tigre,A,663
553,6653,Tigre,D,6677,Retiro,A,746
554,6778,Retiro,D,6802,Tigre,A,579
555,6902,Tigre,D,6926,Retiro,A,833
556,7041,Retiro,D,7065,Tigre,A,1251
557,7166,Tigre,D,7190,Retiro,A,832
558,7248,Retiro,D,7272,Tigre,A,1034
559,7393,Tigre,D,7417,Retiro,A,726
560,7514,Retiro,D,7538,Tigre,A,1375
561,7597,Tigre,D,7621,Retiro,A,712
562,7738,Retiro,D,7762,Tigre,A,1026
563,7863,Tigre,D,7887,Retiro,A,1004
564,7966,Retiro,D,7990,Tigre,A,1397
565,8114,Tigre,D,8138,Retiro,A,812
566,8195,Retiro,D,8219,Tigre,A,557
567,8316,Tigre,D,8340,Retiro,A,1256
568,8450,Retiro,D,8474,Tigre,A,1219
